participant,trialPerBlock,runningTrialNumber,rating,rt,cueTime,image,music,cued,baselineImage,baselineMusic,baselineTarget,baselineDistractor,cuedImage,cuedMusic,baselinesMean,predRating,diffRatePred
4871,38,736,6,10816.2999999821,Post,image12.jpg,Classical_15.mp3,Both,4.0,2.0,,,image12.jpg,Classical_15.mp3,3.0,3.0,3.0
4871,39,737,7,1521.5,Post,image1.jpg,Classical_18.mp3,Both,1.0,2.0,,,image1.jpg,Classical_18.mp3,1.5,1.5,5.5
4871,40,738,5,1789.80000001192,Post,image36.jpg,Cut_jazz_5.mp3,Music,1.0,3.0,3.0,1.0,,Cut_jazz_5.mp3,2.0,3.0,2.0
4871,41,739,5,689.90000000596,Post,image52.jpg,Classical_6.mp3,Both,7.0,5.0,,,image52.jpg,Classical_6.mp3,6.0,6.0,-1.0
4871,42,740,1,672.40000000596,Post,image10.jpg,Classical_15.mp3,Image,1.0,2.0,1.0,2.0,image10.jpg,,1.5,1.0,0.0
4871,43,741,3,699.09999999404,Post,image34.jpg,Cut_jazz_1.mp3,Both,1.0,1.0,,,image34.jpg,Cut_jazz_1.mp3,1.0,1.0,2.0
4871,44,742,5,760.59999999404,Post,image35.jpg,Cut_jazz_2.mp3,Image,9.0,8.0,9.0,8.0,image35.jpg,,8.5,9.0,-4.0
4871,45,743,9,631.59999999404,Post,image39.jpg,Cut_jazz_7.mp3,Both,5.0,8.0,,,image39.jpg,Cut_jazz_7.mp3,6.5,6.5,2.5
4871,46,744,7,389.5,Post,image35.jpg,Cut_jazz_1.mp3,Music,9.0,1.0,1.0,9.0,,Cut_jazz_1.mp3,5.0,1.0,6.0
4871,47,745,5,700.40000000596,Post,image5.jpg,Classical_7.mp3,Both,8.0,4.0,,,image5.jpg,Classical_7.mp3,6.0,6.0,-1.0
4871,48,746,8,1662.79999998212,Post,image3.jpg,Classical_1.mp3,Both,8.0,8.0,,,image3.jpg,Classical_1.mp3,8.0,8.0,0.0
4871,49,747,7,1260.79999998212,Post,image17.jpg,Cut_jazz_14.mp3,Both,6.0,8.0,,,image17.jpg,Cut_jazz_14.mp3,7.0,7.0,0.0
4871,50,748,7,810.200000017881,Post,image5.jpg,Classical_6.mp3,Image,8.0,5.0,8.0,5.0,image5.jpg,,6.5,8.0,-1.0
4871,51,749,7,7271.79999998212,Post,image1.jpg,Classical_15.mp3,Music,1.0,2.0,2.0,1.0,,Classical_15.mp3,1.5,2.0,5.0
4871,52,750,8,1573.59999999404,Post,image10.jpg,Classical_17.mp3,Both,1.0,6.0,,,image10.jpg,Classical_17.mp3,3.5,3.5,4.5
4871,53,751,7,930.300000011921,Post,image12.jpg,Classical_18.mp3,Image,4.0,2.0,4.0,2.0,image12.jpg,,3.0,4.0,3.0
4871,54,752,7,7432.20000001788,Post,image4.jpg,Cut_jazz_5.mp3,Both,5.0,3.0,,,image4.jpg,Cut_jazz_5.mp3,4.0,4.0,3.0
4871,55,753,4,3367.59999999404,Post,image36.jpg,Cut_jazz_10.mp3,Both,1.0,4.0,,,image36.jpg,Cut_jazz_10.mp3,2.5,2.5,1.5
4871,56,754,4,2214.0,Post,image47.jpg,Classical_8.mp3,Both,1.0,8.0,,,image47.jpg,Classical_8.mp3,4.5,4.5,-0.5
4871,57,755,6,5303.79999998212,Post,image17.jpg,Cut_jazz_16.mp3,Music,6.0,1.0,1.0,6.0,,Cut_jazz_16.mp3,3.5,1.0,5.0
4758,4,756,1,2519.60000000149,Pre,image1.jpg,Classical_2.mp3,Image,1.0,2.0,1.0,2.0,image1.jpg,,1.5,1.0,0.0
4758,5,757,1,2567.0,Pre,image47.jpg,Cut_jazz_7.mp3,Image,1.0,2.0,1.0,2.0,image47.jpg,,1.5,1.0,0.0
4758,6,758,3,1257.39999999851,Pre,image3.jpg,Classical_6.mp3,Both,4.0,2.0,,,image3.jpg,Classical_6.mp3,3.0,3.0,0.0
4758,7,759,1,1653.30000000075,Pre,image33.jpg,Cut_jazz_1.mp3,Image,1.0,1.0,1.0,1.0,image33.jpg,,1.0,1.0,0.0
4758,8,760,4,2527.10000000149,Pre,image39.jpg,Cut_jazz_16.mp3,Both,2.0,2.0,,,image39.jpg,Cut_jazz_16.mp3,2.0,2.0,2.0
4758,9,761,1,2085.80000000075,Pre,image15.jpg,Classical_17.mp3,Both,1.0,2.0,,,image15.jpg,Classical_17.mp3,1.5,1.5,-0.5
4758,10,762,2,3742.30000000075,Pre,image12.jpg,Classical_4.mp3,Image,2.0,2.0,2.0,2.0,image12.jpg,,2.0,2.0,0.0
4758,11,763,2,7644.70000000298,Pre,image17.jpg,Classical_15.mp3,Both,2.0,2.0,,,image17.jpg,Classical_15.mp3,2.0,2.0,0.0
4758,12,764,3,3097.69999999925,Pre,image47.jpg,Cut_jazz_5.mp3,Music,1.0,1.0,1.0,1.0,,Cut_jazz_5.mp3,1.0,1.0,2.0
4758,13,765,5,1803.59999999776,Pre,image36.jpg,Cut_jazz_14.mp3,Music,1.0,3.0,3.0,1.0,,Cut_jazz_14.mp3,2.0,3.0,2.0
4758,14,766,2,2790.90000000224,Pre,image15.jpg,Classical_18.mp3,Music,1.0,3.0,3.0,1.0,,Classical_18.mp3,2.0,3.0,-1.0
4758,15,767,3,3101.39999999851,Pre,image14.jpg,Classical_17.mp3,Image,2.0,2.0,2.0,2.0,image14.jpg,,2.0,2.0,1.0
4758,16,768,1,1396.80000000075,Pre,image35.jpg,Cut_jazz_2.mp3,Image,1.0,2.0,1.0,2.0,image35.jpg,,1.5,1.0,0.0
4758,17,769,4,2678.89999999851,Pre,image2.jpg,Classical_7.mp3,Image,3.0,1.0,3.0,1.0,image2.jpg,,2.0,3.0,1.0
4758,18,770,5,907.599999997765,Pre,image20.jpg,Classical_6.mp3,Image,3.0,2.0,3.0,2.0,image20.jpg,,2.5,3.0,2.0
4758,19,771,3,2351.89999999851,Pre,image5.jpg,Cut_jazz_7.mp3,Both,3.0,2.0,,,image5.jpg,Cut_jazz_7.mp3,2.5,2.5,0.5
4758,20,772,3,1247.10000000149,Pre,image20.jpg,Classical_7.mp3,Both,3.0,1.0,,,image20.jpg,Classical_7.mp3,2.0,2.0,1.0
4758,21,773,1,965.599999997765,Pre,image33.jpg,Cut_jazz_2.mp3,Both,1.0,2.0,,,image33.jpg,Cut_jazz_2.mp3,1.5,1.5,-0.5
4758,22,774,3,945.0,Pre,image12.jpg,Classical_1.mp3,Both,2.0,3.0,,,image12.jpg,Classical_1.mp3,2.5,2.5,0.5
4758,23,775,2,897.0,Pre,image33.jpg,Classical_19.mp3,Music,1.0,1.0,1.0,1.0,,Classical_19.mp3,1.0,1.0,1.0
4758,24,776,3,3707.39999999851,Pre,image39.jpg,Cut_jazz_14.mp3,Image,2.0,3.0,2.0,3.0,image39.jpg,,2.5,2.0,1.0
4758,25,777,2,4566.30000000075,Pre,image5.jpg,Cut_jazz_10.mp3,Music,3.0,1.0,1.0,3.0,,Cut_jazz_10.mp3,2.0,1.0,1.0
4758,26,778,2,1280.89999999851,Pre,image2.jpg,Classical_6.mp3,Music,3.0,2.0,2.0,3.0,,Classical_6.mp3,2.5,2.0,0.0
4758,27,779,3,773.800000000745,Pre,image3.jpg,Classical_8.mp3,Image,4.0,2.0,4.0,2.0,image3.jpg,,3.0,4.0,-1.0
4758,28,780,1,1880.89999999851,Pre,image36.jpg,Cut_jazz_19.mp3,Both,1.0,1.0,,,image36.jpg,Cut_jazz_19.mp3,1.0,1.0,0.0
4758,29,781,1,4819.30000000075,Pre,image17.jpg,Classical_18.mp3,Image,2.0,3.0,2.0,3.0,image17.jpg,,2.5,2.0,-1.0
4758,30,782,2,1048.39999999851,Pre,image52.jpg,Cut_jazz_5.mp3,Both,2.0,1.0,,,image52.jpg,Cut_jazz_5.mp3,1.5,1.5,0.5
4758,31,783,2,708.0,Pre,image35.jpg,Classical_19.mp3,Both,1.0,1.0,,,image35.jpg,Classical_19.mp3,1.0,1.0,1.0
4758,32,784,1,755.10000000149,Pre,image10.jpg,Classical_2.mp3,Both,1.0,2.0,,,image10.jpg,Classical_2.mp3,1.5,1.5,-0.5
4758,33,785,1,3283.19999999925,Pre,image4.jpg,Cut_jazz_16.mp3,Music,1.0,2.0,2.0,1.0,,Cut_jazz_16.mp3,1.5,2.0,-1.0
4758,34,786,3,1093.69999999925,Pre,image5.jpg,Cut_jazz_5.mp3,Image,3.0,1.0,3.0,1.0,image5.jpg,,2.0,3.0,0.0
4758,35,787,1,656.0,Pre,image4.jpg,Cut_jazz_19.mp3,Image,1.0,1.0,1.0,1.0,image4.jpg,,1.0,1.0,0.0
4758,36,788,4,2866.60000000149,Pre,image1.jpg,Classical_1.mp3,Music,1.0,3.0,3.0,1.0,,Classical_1.mp3,2.0,3.0,1.0
4758,37,789,1,5347.69999999925,Pre,image34.jpg,Classical_19.mp3,Image,1.0,1.0,1.0,1.0,image34.jpg,,1.0,1.0,0.0
4758,38,790,1,740.0,Pre,image52.jpg,Cut_jazz_10.mp3,Image,2.0,1.0,2.0,1.0,image52.jpg,,1.5,2.0,-1.0
4758,39,791,2,4909.39999999851,Pre,image3.jpg,Classical_7.mp3,Music,4.0,1.0,1.0,4.0,,Classical_7.mp3,2.5,1.0,1.0
4758,40,792,2,1414.40000000224,Pre,image14.jpg,Classical_15.mp3,Music,2.0,2.0,2.0,2.0,,Classical_15.mp3,2.0,2.0,0.0
4758,41,793,3,1087.19999999925,Pre,image17.jpg,Classical_17.mp3,Music,2.0,2.0,2.0,2.0,,Classical_17.mp3,2.0,2.0,1.0
4758,42,794,2,798.5,Pre,image35.jpg,Cut_jazz_1.mp3,Music,1.0,1.0,1.0,1.0,,Cut_jazz_1.mp3,1.0,1.0,1.0
4758,43,795,2,3176.29999999702,Pre,image10.jpg,Classical_4.mp3,Music,1.0,2.0,2.0,1.0,,Classical_4.mp3,1.5,2.0,0.0
4758,44,796,2,1028.59999999776,Pre,image34.jpg,Cut_jazz_1.mp3,Both,1.0,1.0,,,image34.jpg,Cut_jazz_1.mp3,1.0,1.0,1.0
4758,45,797,1,940.400000002235,Pre,image15.jpg,Classical_15.mp3,Image,1.0,2.0,1.0,2.0,image15.jpg,,1.5,1.0,0.0
4758,46,798,2,4209.19999999925,Pre,image39.jpg,Cut_jazz_19.mp3,Music,2.0,1.0,1.0,2.0,,Cut_jazz_19.mp3,1.5,1.0,1.0
4758,47,799,3,2913.39999999851,Pre,image14.jpg,Classical_18.mp3,Both,2.0,3.0,,,image14.jpg,Classical_18.mp3,2.5,2.5,0.5
4758,48,800,2,2498.60000000149,Pre,image34.jpg,Cut_jazz_2.mp3,Music,1.0,2.0,2.0,1.0,,Cut_jazz_2.mp3,1.5,2.0,0.0
4758,49,801,3,908.099999997765,Pre,image2.jpg,Classical_8.mp3,Both,3.0,2.0,,,image2.jpg,Classical_8.mp3,2.5,2.5,0.5
4758,50,802,1,753.800000000745,Pre,image4.jpg,Cut_jazz_14.mp3,Both,1.0,3.0,,,image4.jpg,Cut_jazz_14.mp3,2.0,2.0,-1.0
4758,51,803,1,782.800000000745,Pre,image47.jpg,Cut_jazz_10.mp3,Both,1.0,1.0,,,image47.jpg,Cut_jazz_10.mp3,1.0,1.0,0.0
4758,52,804,1,772.89999999851,Pre,image1.jpg,Classical_4.mp3,Both,1.0,2.0,,,image1.jpg,Classical_4.mp3,1.5,1.5,-0.5
4758,53,805,2,796.400000002235,Pre,image12.jpg,Classical_2.mp3,Music,2.0,2.0,2.0,2.0,,Classical_2.mp3,2.0,2.0,0.0
4758,54,806,2,859.199999999255,Pre,image20.jpg,Classical_8.mp3,Music,3.0,2.0,2.0,3.0,,Classical_8.mp3,2.5,2.0,0.0
4758,55,807,1,537.300000000745,Pre,image10.jpg,Classical_1.mp3,Image,1.0,3.0,1.0,3.0,image10.jpg,,2.0,1.0,0.0
4758,56,808,2,746.39999999851,Pre,image52.jpg,Cut_jazz_7.mp3,Music,2.0,2.0,2.0,2.0,,Cut_jazz_7.mp3,2.0,2.0,0.0
4758,57,809,1,1732.30000000075,Pre,image36.jpg,Cut_jazz_16.mp3,Image,1.0,2.0,1.0,2.0,image36.jpg,,1.5,1.0,0.0
4758,4,810,2,3169.0,Post,image39.jpg,Cut_jazz_5.mp3,Image,2.0,1.0,2.0,1.0,image39.jpg,,1.5,2.0,0.0
4758,5,811,2,1706.10000000149,Post,image15.jpg,Cut_jazz_19.mp3,Music,1.0,1.0,1.0,1.0,,Cut_jazz_19.mp3,1.0,1.0,1.0
4758,6,812,3,4564.29999999702,Post,image20.jpg,Classical_1.mp3,Image,3.0,3.0,3.0,3.0,image20.jpg,,3.0,3.0,0.0
4758,7,813,3,534.199999999255,Post,image33.jpg,Classical_19.mp3,Music,1.0,1.0,1.0,1.0,,Classical_19.mp3,1.0,1.0,2.0
4758,8,814,2,2017.09999999776,Post,image15.jpg,Cut_jazz_16.mp3,Both,1.0,2.0,,,image15.jpg,Cut_jazz_16.mp3,1.5,1.5,0.5
4758,9,815,2,3742.39999999851,Post,image33.jpg,Cut_jazz_2.mp3,Both,1.0,2.0,,,image33.jpg,Cut_jazz_2.mp3,1.5,1.5,0.5
4758,10,816,3,1692.19999999925,Post,image20.jpg,Classical_2.mp3,Both,3.0,2.0,,,image20.jpg,Classical_2.mp3,2.5,2.5,0.5
4758,11,817,3,880.60000000149,Post,image5.jpg,Classical_8.mp3,Music,3.0,2.0,2.0,3.0,,Classical_8.mp3,2.5,2.0,1.0
4758,12,818,3,1351.09999999776,Post,image3.jpg,Classical_4.mp3,Image,4.0,2.0,4.0,2.0,image3.jpg,,3.0,4.0,-1.0
4758,13,819,3,768.300000000745,Post,image2.jpg,Classical_2.mp3,Image,3.0,2.0,3.0,2.0,image2.jpg,,2.5,3.0,0.0
4758,14,820,1,599.800000000745,Post,image1.jpg,Classical_17.mp3,Image,1.0,2.0,1.0,2.0,image1.jpg,,1.5,1.0,0.0
4758,15,821,2,1055.30000000075,Post,image39.jpg,Cut_jazz_10.mp3,Music,2.0,1.0,1.0,2.0,,Cut_jazz_10.mp3,1.5,1.0,1.0
4758,16,822,1,1102.39999999851,Post,image35.jpg,Classical_19.mp3,Both,1.0,1.0,,,image35.jpg,Classical_19.mp3,1.0,1.0,0.0
4758,17,823,3,3739.89999999851,Post,image20.jpg,Classical_4.mp3,Music,3.0,2.0,2.0,3.0,,Classical_4.mp3,2.5,2.0,1.0
4758,18,824,2,2005.5,Post,image3.jpg,Classical_2.mp3,Music,4.0,2.0,2.0,4.0,,Classical_2.mp3,3.0,2.0,0.0
4758,19,825,2,4136.29999999702,Post,image4.jpg,Cut_jazz_7.mp3,Music,1.0,2.0,2.0,1.0,,Cut_jazz_7.mp3,1.5,2.0,0.0
4758,20,826,1,756.0,Post,image52.jpg,Classical_8.mp3,Image,2.0,2.0,2.0,2.0,image52.jpg,,2.0,2.0,-1.0
4758,21,827,1,668.400000002235,Post,image34.jpg,Classical_19.mp3,Image,1.0,1.0,1.0,1.0,image34.jpg,,1.0,1.0,0.0
4758,22,828,2,885.5,Post,image14.jpg,Cut_jazz_14.mp3,Music,2.0,3.0,3.0,2.0,,Cut_jazz_14.mp3,2.5,3.0,-1.0
4758,23,829,1,842.89999999851,Post,image33.jpg,Cut_jazz_1.mp3,Image,1.0,1.0,1.0,1.0,image33.jpg,,1.0,1.0,0.0
4758,24,830,2,1090.89999999851,Post,image52.jpg,Classical_7.mp3,Music,2.0,1.0,1.0,2.0,,Classical_7.mp3,1.5,1.0,1.0
4758,25,831,3,760.800000000745,Post,image2.jpg,Classical_1.mp3,Music,3.0,3.0,3.0,3.0,,Classical_1.mp3,3.0,3.0,0.0
4758,26,832,3,903.0,Post,image12.jpg,Classical_17.mp3,Music,2.0,2.0,2.0,2.0,,Classical_17.mp3,2.0,2.0,1.0
4758,27,833,2,2747.19999999925,Post,image10.jpg,Classical_18.mp3,Music,1.0,3.0,3.0,1.0,,Classical_18.mp3,2.0,3.0,-1.0
4758,28,834,1,2540.29999999702,Post,image47.jpg,Classical_6.mp3,Music,1.0,2.0,2.0,1.0,,Classical_6.mp3,1.5,2.0,-1.0
4758,29,835,2,2326.0,Post,image14.jpg,Cut_jazz_19.mp3,Both,2.0,1.0,,,image14.jpg,Cut_jazz_19.mp3,1.5,1.5,0.5
4758,30,836,2,725.699999999255,Post,image34.jpg,Cut_jazz_2.mp3,Music,1.0,2.0,2.0,1.0,,Cut_jazz_2.mp3,1.5,2.0,0.0
4758,31,837,2,1532.19999999925,Post,image17.jpg,Cut_jazz_19.mp3,Image,2.0,1.0,2.0,1.0,image17.jpg,,1.5,2.0,0.0
4758,32,838,1,528.699999999255,Post,image4.jpg,Cut_jazz_10.mp3,Image,1.0,1.0,1.0,1.0,image4.jpg,,1.0,1.0,0.0
4758,33,839,1,570.0,Post,image47.jpg,Classical_7.mp3,Image,1.0,1.0,1.0,1.0,image47.jpg,,1.0,1.0,0.0
4758,34,840,1,577.89999999851,Post,image36.jpg,Cut_jazz_7.mp3,Image,1.0,2.0,1.0,2.0,image36.jpg,,1.5,1.0,0.0
4758,35,841,2,3216.09999999776,Post,image2.jpg,Classical_4.mp3,Both,3.0,2.0,,,image2.jpg,Classical_4.mp3,2.5,2.5,-0.5
4758,36,842,2,7009.5,Post,image14.jpg,Cut_jazz_16.mp3,Image,2.0,2.0,2.0,2.0,image14.jpg,,2.0,2.0,0.0
4758,37,843,1,578.199999999255,Post,image15.jpg,Cut_jazz_14.mp3,Image,1.0,3.0,1.0,3.0,image15.jpg,,2.0,1.0,0.0
4758,38,844,2,735.79999999702,Post,image12.jpg,Classical_15.mp3,Both,2.0,2.0,,,image12.jpg,Classical_15.mp3,2.0,2.0,0.0
4758,39,845,1,1254.30000000075,Post,image1.jpg,Classical_18.mp3,Both,1.0,3.0,,,image1.jpg,Classical_18.mp3,2.0,2.0,-1.0
4758,40,846,2,1958.80000000075,Post,image36.jpg,Cut_jazz_5.mp3,Music,1.0,1.0,1.0,1.0,,Cut_jazz_5.mp3,1.0,1.0,1.0
4758,41,847,1,1298.80000000075,Post,image52.jpg,Classical_6.mp3,Both,2.0,2.0,,,image52.jpg,Classical_6.mp3,2.0,2.0,-1.0
4758,42,848,1,656.70000000298,Post,image10.jpg,Classical_15.mp3,Image,1.0,2.0,1.0,2.0,image10.jpg,,1.5,1.0,0.0
4758,43,849,1,862.699999999255,Post,image34.jpg,Cut_jazz_1.mp3,Both,1.0,1.0,,,image34.jpg,Cut_jazz_1.mp3,1.0,1.0,0.0
4758,44,850,1,556.89999999851,Post,image35.jpg,Cut_jazz_2.mp3,Image,1.0,2.0,1.0,2.0,image35.jpg,,1.5,1.0,0.0
4758,45,851,2,1217.30000000075,Post,image39.jpg,Cut_jazz_7.mp3,Both,2.0,2.0,,,image39.jpg,Cut_jazz_7.mp3,2.0,2.0,0.0
4758,46,852,2,1166.0,Post,image35.jpg,Cut_jazz_1.mp3,Music,1.0,1.0,1.0,1.0,,Cut_jazz_1.mp3,1.0,1.0,1.0
4758,47,853,3,2046.5,Post,image5.jpg,Classical_7.mp3,Both,3.0,1.0,,,image5.jpg,Classical_7.mp3,2.0,2.0,1.0
4758,48,854,3,896.5,Post,image3.jpg,Classical_1.mp3,Both,4.0,3.0,,,image3.jpg,Classical_1.mp3,3.5,3.5,-0.5
4758,49,855,3,1024.79999999702,Post,image17.jpg,Cut_jazz_14.mp3,Both,2.0,3.0,,,image17.jpg,Cut_jazz_14.mp3,2.5,2.5,0.5
4758,50,856,3,2508.80000000075,Post,image5.jpg,Classical_6.mp3,Image,3.0,2.0,3.0,2.0,image5.jpg,,2.5,3.0,0.0
4758,51,857,2,3187.90000000224,Post,image1.jpg,Classical_15.mp3,Music,1.0,2.0,2.0,1.0,,Classical_15.mp3,1.5,2.0,0.0
4758,52,858,1,756.699999999255,Post,image10.jpg,Classical_17.mp3,Both,1.0,2.0,,,image10.jpg,Classical_17.mp3,1.5,1.5,-0.5
4758,53,859,2,1533.89999999851,Post,image12.jpg,Classical_18.mp3,Image,2.0,3.0,2.0,3.0,image12.jpg,,2.5,2.0,0.0
4758,54,860,1,682.699999999255,Post,image4.jpg,Cut_jazz_5.mp3,Both,1.0,1.0,,,image4.jpg,Cut_jazz_5.mp3,1.0,1.0,0.0
4758,55,861,1,906.10000000149,Post,image36.jpg,Cut_jazz_10.mp3,Both,1.0,1.0,,,image36.jpg,Cut_jazz_10.mp3,1.0,1.0,0.0
4758,56,862,1,860.0,Post,image47.jpg,Classical_8.mp3,Both,1.0,2.0,,,image47.jpg,Classical_8.mp3,1.5,1.5,-0.5
4758,57,863,2,1338.0,Post,image17.jpg,Cut_jazz_16.mp3,Music,2.0,2.0,2.0,2.0,,Cut_jazz_16.mp3,2.0,2.0,0.0
4822,4,864,9,884.0,Post,image47.jpg,Cut_jazz_10.mp3,Both,8.0,1.0,,,image47.jpg,Cut_jazz_10.mp3,4.5,4.5,4.5
4822,5,865,8,1941.0,Post,image12.jpg,Cut_jazz_16.mp3,Music,5.0,8.0,8.0,5.0,,Cut_jazz_16.mp3,6.5,8.0,0.0
4822,6,866,8,1313.00000000001,Post,image36.jpg,Classical_4.mp3,Both,7.0,8.0,,,image36.jpg,Classical_4.mp3,7.5,7.5,0.5
4822,7,867,8,1069.00000000001,Post,image17.jpg,Cut_jazz_2.mp3,Image,8.0,7.0,8.0,7.0,image17.jpg,,7.5,8.0,0.0
4822,8,868,3,1014.0,Post,image39.jpg,Classical_1.mp3,Image,2.0,7.0,2.0,7.0,image39.jpg,,4.5,2.0,1.0
4822,9,869,6,3911.00000000001,Post,image10.jpg,Cut_jazz_19.mp3,Music,1.0,8.0,8.0,1.0,,Cut_jazz_19.mp3,4.5,8.0,-2.0
4822,10,870,2,1618.0,Post,image15.jpg,Classical_19.mp3,Image,6.0,6.0,6.0,6.0,image15.jpg,,6.0,6.0,-4.0
4822,11,871,5,2655.0,Post,image10.jpg,Cut_jazz_16.mp3,Both,1.0,8.0,,,image10.jpg,Cut_jazz_16.mp3,4.5,4.5,0.5
4822,12,872,8,858.0,Post,image3.jpg,Classical_7.mp3,Music,6.0,5.0,5.0,6.0,,Classical_7.mp3,5.5,5.0,3.0
4822,13,873,1,1846.00000000003,Post,image4.jpg,Classical_4.mp3,Image,2.0,8.0,2.0,8.0,image4.jpg,,5.0,2.0,-1.0
4822,14,874,6,1254.99999999997,Post,image12.jpg,Cut_jazz_14.mp3,Both,5.0,6.0,,,image12.jpg,Cut_jazz_14.mp3,5.5,5.5,0.5
4822,15,875,8,831.000000000029,Post,image14.jpg,Cut_jazz_2.mp3,Both,8.0,7.0,,,image14.jpg,Cut_jazz_2.mp3,7.5,7.5,0.5
4822,16,876,3,1872.00000000003,Post,image39.jpg,Classical_2.mp3,Both,2.0,3.0,,,image39.jpg,Classical_2.mp3,2.5,2.5,0.5
4822,17,877,8,2081.00000000003,Post,image1.jpg,Cut_jazz_19.mp3,Both,5.0,8.0,,,image1.jpg,Cut_jazz_19.mp3,6.5,6.5,1.5
4822,18,878,7,1024.0,Post,image33.jpg,Classical_18.mp3,Both,1.0,5.0,,,image33.jpg,Classical_18.mp3,3.0,3.0,4.0
4822,19,879,6,1559.0,Post,image20.jpg,Classical_8.mp3,Music,9.0,5.0,5.0,9.0,,Classical_8.mp3,7.0,5.0,1.0
4822,20,880,5,1336.0,Post,image2.jpg,Classical_6.mp3,Music,9.0,3.0,3.0,9.0,,Classical_6.mp3,6.0,3.0,2.0
4822,21,881,5,1026.0,Post,image33.jpg,Classical_17.mp3,Image,1.0,4.0,1.0,4.0,image33.jpg,,2.5,1.0,4.0
4822,22,882,7,1409.00000000003,Post,image12.jpg,Cut_jazz_19.mp3,Image,5.0,8.0,5.0,8.0,image12.jpg,,6.5,5.0,2.0
4822,23,883,3,928.0,Post,image10.jpg,Cut_jazz_14.mp3,Image,1.0,6.0,1.0,6.0,image10.jpg,,3.5,1.0,2.0
4822,24,884,8,1748.0,Post,image36.jpg,Classical_1.mp3,Music,7.0,7.0,7.0,7.0,,Classical_1.mp3,7.0,7.0,1.0
4822,25,885,9,1181.0,Post,image14.jpg,Classical_19.mp3,Music,8.0,6.0,6.0,8.0,,Classical_19.mp3,7.0,6.0,3.0
4822,26,886,8,565.0,Post,image47.jpg,Cut_jazz_7.mp3,Image,8.0,7.0,8.0,7.0,image47.jpg,,7.5,8.0,0.0
4822,27,887,7,753.0,Post,image35.jpg,Classical_15.mp3,Both,4.0,6.0,,,image35.jpg,Classical_15.mp3,5.0,5.0,2.0
4822,28,888,7,2200.0,Post,image3.jpg,Classical_8.mp3,Image,6.0,5.0,6.0,5.0,image3.jpg,,5.5,6.0,1.0
4822,29,889,8,2283.0,Post,image15.jpg,Cut_jazz_1.mp3,Both,6.0,6.0,,,image15.jpg,Cut_jazz_1.mp3,6.0,6.0,2.0
4822,30,890,5,757.0,Post,image52.jpg,Cut_jazz_5.mp3,Both,2.0,8.0,,,image52.jpg,Cut_jazz_5.mp3,5.0,5.0,0.0
4822,31,891,8,1825.0,Post,image15.jpg,Cut_jazz_2.mp3,Music,6.0,7.0,7.0,6.0,,Cut_jazz_2.mp3,6.5,7.0,1.0
4822,32,892,7,1137.0,Post,image5.jpg,Cut_jazz_5.mp3,Image,2.0,8.0,2.0,8.0,image5.jpg,,5.0,2.0,5.0
4822,33,893,9,703.0,Post,image20.jpg,Classical_6.mp3,Image,9.0,3.0,9.0,3.0,image20.jpg,,6.0,9.0,0.0
4822,34,894,8,717.999999999942,Post,image39.jpg,Classical_4.mp3,Music,2.0,8.0,8.0,2.0,,Classical_4.mp3,5.0,8.0,0.0
4822,35,895,7,1426.0,Post,image1.jpg,Cut_jazz_14.mp3,Music,5.0,6.0,6.0,5.0,,Cut_jazz_14.mp3,5.5,6.0,1.0
4822,36,896,8,713.0,Post,image2.jpg,Classical_8.mp3,Both,9.0,5.0,,,image2.jpg,Classical_8.mp3,7.0,7.0,1.0
4822,37,897,9,628.999999999942,Post,image5.jpg,Cut_jazz_7.mp3,Both,2.0,7.0,,,image5.jpg,Cut_jazz_7.mp3,4.5,4.5,4.5
4822,38,898,5,1382.99999999994,Post,image3.jpg,Classical_6.mp3,Both,6.0,3.0,,,image3.jpg,Classical_6.mp3,4.5,4.5,0.5
4822,39,899,1,1560.0,Post,image52.jpg,Cut_jazz_10.mp3,Image,2.0,1.0,2.0,1.0,image52.jpg,,1.5,2.0,-1.0
4822,40,900,4,1658.0,Post,image35.jpg,Classical_17.mp3,Music,4.0,4.0,4.0,4.0,,Classical_17.mp3,4.0,4.0,0.0
4822,41,901,5,1129.0,Post,image4.jpg,Classical_2.mp3,Music,2.0,3.0,3.0,2.0,,Classical_2.mp3,2.5,3.0,2.0
4822,42,902,8,937.0,Post,image17.jpg,Classical_19.mp3,Both,8.0,6.0,,,image17.jpg,Classical_19.mp3,7.0,7.0,1.0
4822,43,903,2,1838.0,Post,image34.jpg,Classical_15.mp3,Image,1.0,6.0,1.0,6.0,image34.jpg,,3.5,1.0,1.0
4822,44,904,6,1273.0,Post,image1.jpg,Cut_jazz_16.mp3,Image,5.0,8.0,5.0,8.0,image1.jpg,,6.5,5.0,1.0
4822,45,905,7,875.0,Post,image20.jpg,Classical_7.mp3,Both,9.0,5.0,,,image20.jpg,Classical_7.mp3,7.0,7.0,0.0
4822,46,906,7,1947.0,Post,image47.jpg,Cut_jazz_5.mp3,Music,8.0,8.0,8.0,8.0,,Cut_jazz_5.mp3,8.0,8.0,-1.0
4822,47,907,3,1235.0,Post,image35.jpg,Classical_18.mp3,Image,4.0,5.0,4.0,5.0,image35.jpg,,4.5,4.0,-1.0
4822,48,908,7,4081.00000000006,Post,image36.jpg,Classical_2.mp3,Image,7.0,3.0,7.0,3.0,image36.jpg,,5.0,7.0,0.0
