participant,avgRMSE_averaging,avgRMSE_linear_modality,avgRMSE_compress,avgRMSE_extreme,avgRes_imageWeight_linear,avgRes_a_compress,avgRes_b_compress,avgRes_a_extreme,avgRes_b_extreme
4736,0.9444444444444444,1.227767705746166,1.2043861304207606,1.2332865637488637,0.4602022459817204,0.4491416863970005,0.8630196696386445,-0.0277777773187306,1.0005533191864273
4739,1.6111111111111112,1.5872800018970505,1.3763559915857937,1.4774841075571037,0.776560110563846,0.09274898124454826,0.6000698393652671,-1.3333310240313396,1.0
4740,2.111111111111111,2.4040371095371813,1.9810830347560713,1.9783612526247703,0.5958621876732353,0.0,0.7552532783306298,-1.446304393337523,1.0003347461775962
4742,1.1111111111111112,1.4604172292425075,1.348512143015268,1.4688847808779222,0.44399939493824925,2.1420185048787586,0.5566272984260547,-0.03267985973223587,1.0006024094535084
4747,2.0,1.8300217785387514,1.7464498776016137,1.843606882501098,0.8658451246919633,0.4707942920346883,0.5078321607978729,-1.3333302935359472,1.0
4749,1.6944444444444444,2.117325718149681,2.09493893762523,2.1225802449422164,0.4558524461614518,1.045719680526542,0.8448156354327492,0.0,1.0190584295747869
4753,1.3611111111111112,1.4531761252473825,1.559640614008603,1.5088532936550152,0.7012596047709834,0.0,0.9009698331389379,-1.3790647976683847,1.1155645865352708
4755,1.5555555555555556,1.8107607589003203,1.1599760952439884,1.311659542489894,0.5936248361724505,0.4067106869710155,0.7086215506485407,-1.27777778237241,1.0
4758,0.5833333333333334,0.674445323759752,0.7099596488073548,0.7079196897196118,0.8093837044303458,0.24999994554113542,1.0,-0.024619573055163005,1.1462875758944304
4760,1.4444444444444444,1.5166100883923699,1.3188890772156356,1.3600943106680257,0.8086028375306141,0.007239954677224922,0.6695622588632335,-1.166662681896814,1.0
4763,0.8333333333333334,0.8799227354871267,0.9343024312707708,0.9262807655763415,0.3051880838981862,0.1132103304955799,0.9994331165698187,-0.344802361766593,1.126064650842447
4773,1.6111111111111112,1.9081756293973617,1.988658739953957,2.249855293293148,0.8899812163589635,2.831703280243418,0.36209665840655847,-0.11601574352406763,1.0
4779,1.2222222222222223,1.4015245651246497,1.2870622315146834,1.1982058358789853,0.506714565684375,0.5555555920912882,1.0,-0.8465816863764578,1.3327952682854063
4783,1.2222222222222223,1.4884026590292623,1.4793845056857147,1.4796118332819501,0.534760399824259,0.03501786192019862,0.940903570889672,-0.24783890430920275,1.0060656260331038
4790,1.2222222222222223,1.4416547935803932,1.3925902933671261,1.3233185444470479,0.5620014513155556,0.0,0.9204922723510052,-2.6497833649135574,1.395236739638358
4792,1.8333333333333333,2.353773017479318,2.3065111256821385,2.334303310085881,0.4108228349313916,0.18551327710931434,0.8168174738040639,-0.38888138173494263,1.0
4793,1.0833333333333333,1.3816335595062954,1.1001193900226558,1.2306852747712622,0.5082904366409949,0.5330140166230266,0.6676608994616875,-0.6388884858037663,1.0
4797,2.0,2.0839795753629353,2.3187807188188496,2.421903725558948,0.8689845602714643,1.300707510553752,0.9604980356347733,0.0,1.232865562748174
4799,1.5,1.6941194471587349,1.6970290823618446,1.6768593539703485,0.47207923878017244,0.017973988542129636,0.992915658477193,-0.8290839364732677,1.1480414342814633
4802,1.7222222222222223,1.4587379614190548,0.7095916336176159,0.8350063920538761,0.8323885507431812,0.018737404730620553,0.5190549686031795,-1.7222222812478525,1.0
4813,0.5277777777777778,0.6563767348422602,0.6276308621727912,0.6749630045268028,0.5838550760640521,1.1187012253314217,0.6066857881726014,-0.03431197099243098,1.0003753829809838
4820,1.5833333333333333,1.9064269943902172,1.4873147468423311,1.8977442015155366,0.4187924228748317,5.000001704438279,0.0,-0.2499967102371058,1.0
4822,1.3055555555555556,1.5548343690915858,1.4820481832559427,1.5752559356269538,0.5712593049669631,1.505914522634136,0.7181355918541531,-0.027778208823975383,1.0001616551722832
4823,1.1944444444444444,1.1400058138549582,1.3434248226382615,1.3624635513033931,0.7313057309247593,0.5476552659003905,0.8494208122244785,-0.19444290979492443,1.0
4831,1.8055555555555556,2.1307330555544377,1.8596304107164185,2.147241554822801,0.6505408188219135,3.3579509949746797,0.47003799307330024,0.0,1.0836115631567547
4848,1.9166666666666667,2.3149795374116255,2.2016647010804267,2.1624522506912722,0.4622055814102308,0.0,0.8961777357224933,-1.6321413069313482,1.1209289101509015
4849,1.0277777777777777,0.9980393097488294,1.2677433564014289,1.2167319778812207,0.7128436407509464,0.3055522624612771,1.0,-0.357848554591875,1.1600854388795279
4851,1.0833333333333333,1.3107950495781304,1.3177983766370875,1.2336464138723513,0.6020438999413461,0.0,0.9416141279512547,-1.3024821313456825,1.202987921940487
4852,1.5,1.7647767299823915,1.790016187585294,1.7900289744939901,0.3900066733283781,0.11930198611103943,0.9796141616639176,-0.11471153654176008,1.0194654820311315
4860,1.9722222222222223,2.1808127438864755,1.6236938736372197,2.146466500902714,0.7998045225736905,4.113089368452723,0.273046009835453,0.0,1.1623688296241612
4862,1.0833333333333333,1.378119283063322,1.1837912687642216,1.3361039637839272,0.35116117542948205,3.6908852489394834,0.511805536296801,0.0,1.0964748846101138
4868,1.75,2.191842364974592,1.8288370796459776,2.1449484218366384,0.5415634255375762,4.159045552896581,0.20922115860836507,-0.4722204076162801,1.0
4869,0.8611111111111112,0.6977944290492942,0.8640630375381247,0.928161636756595,0.8314443150435843,1.1111701688412325,0.5487848354396319,-0.30555557867236555,1.0
4870,1.1944444444444444,1.2686060556648902,1.4038492523695054,1.411465717526238,0.8004609964876575,0.6733073398610838,0.9584512637143983,-0.061426709314416454,1.1047739493234705
4871,1.1944444444444444,1.6155761435184173,1.3857363342243836,1.5279333704560836,0.48710262013452216,0.9744196659279173,0.6837852306844446,-0.5277774508432214,1.0
4876,1.2222222222222223,1.3764591321993356,1.1153015301331768,1.0271064430381804,0.2824553899707837,0.9999985901333834,1.0,-1.0050995497071982,1.396679632398255
4877,1.2777777777777777,1.656913060947897,1.6701764177528937,1.651245683769337,0.43794282037957877,0.014706138186762668,0.9930215821006567,-1.186642936543102,1.1975597030856788
4878,1.1111111111111112,1.175829942156643,1.2984554666329435,1.0582240228292603,0.22537856421368346,0.0,0.9210065263491661,-3.786796410485735,1.4757281023835915
4881,1.0,0.9542054641637194,1.1457980116810318,1.1524800530878216,0.7350697998216484,0.2198140103689095,0.9453084627232793,-0.037357888064086124,1.002903505101409
