"Prolific_ID","Participant.Device.Type","Trial.Number","Reaction.Time","Response","display","ImageStim","MusicStim","StimCued"
4792,"computer","29","1346.19999998808","2","Pre","image33.jpg","Classical_6.mp3","Music"
4792,"computer","30","2410.40000003576","2","Pre","image5.jpg","Classical_4.mp3","Music"
4792,"computer","31","1320.69999998808","1","Pre","image17.jpg","Cut_jazz_19.mp3","Image"
4792,"computer","32","1127.09999996424","1","Pre","image2.jpg","Classical_18.mp3","Both"
4792,"computer","33","1532.80000001192","2","Pre","image52.jpg","Classical_4.mp3","Image"
4792,"computer","34","2125.30000001192","1","Pre","image10.jpg","Cut_jazz_1.mp3","Both"
4792,"computer","35","1274.19999998808","9","Pre","image12.jpg","Classical_19.mp3","Both"
4792,"computer","36","2096.60000002384","4","Pre","image35.jpg","Classical_8.mp3","Image"
4792,"computer","37","889.800000011921","3","Pre","image10.jpg","Cut_jazz_2.mp3","Music"
4792,"computer","38","480","2","Pre","image3.jpg","Classical_17.mp3","Music"
4792,"computer","39","489.400000035763","2","Pre","image47.jpg","Classical_2.mp3","Image"
4792,"computer","40","763.5","2","Pre","image35.jpg","Classical_6.mp3","Both"
4792,"computer","41","1359.19999998808","6","Pre","image5.jpg","Classical_2.mp3","Both"
4792,"computer","42","1569.19999998808","9","Pre","image15.jpg","Cut_jazz_19.mp3","Music"
4792,"computer","43","766.5","7","Pre","image39.jpg","Cut_jazz_7.mp3","Both"
4792,"computer","44","1616.80000001192","1","Pre","image4.jpg","Cut_jazz_5.mp3","Both"
4792,"computer","45","914.699999988079","1","Pre","image47.jpg","Classical_4.mp3","Both"
4792,"computer","46","673.599999964237","1","Pre","image3.jpg","Classical_15.mp3","Both"
4792,"computer","47","445.599999964237","1","Pre","image12.jpg","Cut_jazz_2.mp3","Image"
4792,"computer","48","445.599999964237","1","Pre","image36.jpg","Cut_jazz_5.mp3","Music"
4792,"computer","49","759.899999976158","1","Pre","image10.jpg","Classical_19.mp3","Image"
4792,"computer","50","1049","1","Pre","image34.jpg","Classical_7.mp3","Both"
4792,"computer","51","1012","2","Pre","image52.jpg","Classical_1.mp3","Both"
4792,"computer","52","794.899999976158","7","Pre","image39.jpg","Cut_jazz_5.mp3","Image"
4792,"computer","53","911.600000023842","7","Pre","image52.jpg","Classical_2.mp3","Music"
4792,"computer","54","985.800000011921","3","Pre","image34.jpg","Classical_8.mp3","Music"
4792,"computer","55","868.400000035763","3","Pre","image12.jpg","Cut_jazz_1.mp3","Music"
4792,"computer","56","1183.30000001192","1","Pre","image34.jpg","Classical_6.mp3","Image"
4792,"computer","57","1252.60000002384","9","Pre","image15.jpg","Cut_jazz_14.mp3","Image"
