participant,avgRMSE_averaging,avgRMSE_linear_modality,avgRMSE_compress,avgRMSE_extreme,avgRes_imageWeight_linear,avgRes_a_compress,avgRes_b_compress,avgRes_a_extreme,avgRes_b_extreme
4738,0.5555555555555556,0.6349987380235071,0.7795673730623491,0.7379647199694457,0.7205467638288704,0.16666739674605627,1.0,-0.5038584527732475,1.1355178071741088
4745,1.5833333333333333,1.878144892274903,1.496946817067107,1.7859283553848557,0.5587718879033452,3.700161761333093,0.5573554373864276,0.0,1.0946985945997925
4750,1.7222222222222223,1.8372698385763815,1.7283244419784958,1.9389111017879925,0.2861052652641598,3.355568915630004,0.5440781668720963,0.0,1.1496849769711968
4751,1.8055555555555556,1.4442865567159708,2.075289827140647,2.0787875313795037,0.8596744365619974,0.1990432074124875,0.9131956653129684,-0.3085262092181751,1.011382719275299
4754,1.5555555555555556,1.460592894154574,1.5656097629737704,1.6172401377036025,0.7442961751864803,1.177914502721202,0.696520315025413,-0.38888511573370976,1.0
4761,1.0555555555555556,1.1936091701012435,1.0383412620814252,1.1587658000835026,0.5921232479940969,1.3276847233848104,0.6364644168835434,-0.3888857106446174,1.0
4764,1.1666666666666667,1.3817477427301805,1.515846895159153,1.5184792462498737,0.32071671520484657,0.17987208736336574,0.9458512840862484,-0.1560756159077309,1.0079841499559794
4769,1.1388888888888888,1.1974568538668164,1.1725443159165543,1.4041437243666488,0.04773832084483202,4.931429238073846,0.02549805906005415,0.0,1.0172163109401295
4771,1.7777777777777777,2.0640024975861895,1.5309002645208523,2.0647378452940135,0.5018073079807319,4.388997971594438,0.32366066140490335,0.0,1.0080695492136778
4772,1.2222222222222223,1.0399981212883957,1.5508384291395236,1.4398731513649554,0.8389647175511885,0.0,0.9707627474399035,-1.4022678718639812,1.1919190574582652
4774,0.6388888888888888,0.8304423596870747,0.7972791200670793,0.8277664726207123,0.5749344838330928,1.014314769302336,0.7755239525769961,-0.13888874120767575,1.0
4801,1.8333333333333333,2.2157816264912578,2.0405538888171004,2.245322191900341,0.6261951980473444,2.3406230676872863,0.5499053397667603,-0.0065379700050039085,1.0021213794431343
4807,1.3611111111111112,1.5242859632808767,1.4673369878370073,1.485234316326264,0.5273275299580731,0.2677507262217583,0.876696051132983,-0.36110747720790637,1.0
4808,0.8611111111111112,0.9749297910947017,1.127219106445809,1.1290092164462688,0.31617921364544166,0.12623168238019153,0.9439400948638264,-0.11938509708851613,1.00961574176532
4809,1.0277777777777777,1.3202910985315008,1.1444356010416246,1.2705776280975722,0.397932226906446,1.9214622311376484,0.7554260213434032,0.0,1.0781342047685638
4811,1.2777777777777777,1.3755057173050649,1.4274678611819385,1.5313863100859784,0.7688778165663546,0.8175375832652692,0.7194968554219818,-0.44444377242067085,1.0
4815,1.2222222222222223,1.459233793134504,1.1782722945776807,1.2355316863502306,0.4997171283187194,1.9379168000116822,0.8209332591161865,0.0,1.1241065343044352
4821,1.3611111111111112,1.3578983851372435,1.6114104298754577,1.6497061062670832,0.794622473481323,0.3755545373809777,0.8424642061007037,-0.47222131812848794,1.0
4824,1.8333333333333333,2.218936800088956,1.712013578400178,1.9307170163972964,0.27121362996004056,2.6197830394203585,0.6741708428088398,0.0,1.3173330626872608
4830,0.6388888888888888,0.8056913500190884,0.8224606225979121,0.8001073947431749,0.4508425390071688,0.0,0.991676718497617,-0.6442909785647097,1.1223790184380853
4843,1.6111111111111112,2.22252945749303,2.0607763802142824,2.223213063857997,0.48295734987399086,2.4880919194305227,0.4907216449859384,-0.08823881224257847,1.0016103057124779
4844,1.25,1.2620713198724283,1.276107968168946,1.3222086027467932,0.8345039572181464,0.4012376049934195,0.7258880426259178,-0.7500011381484454,1.0
4854,1.8611111111111112,2.3447484623761317,1.9717020826685487,2.2062722185445125,0.5413981252166474,2.8869895993202936,0.3386788734412276,-0.8055567990049378,1.0
4856,1.0555555555555556,1.214915888369662,1.158830482474721,1.2105755999244425,0.4549446785719506,1.2600756970161582,0.7548265415509529,-0.16666637754960054,1.0
4861,0.7777777777777778,0.8878809349526994,0.8767369866117682,0.9174862822003098,0.6361016016531953,1.673908952708361,0.7111605798114626,0.0,1.023872110571133
4866,1.2777777777777777,1.3124698490766893,1.5875599435779157,1.6187905965562974,0.8150349347720052,0.6927540642372513,0.7672826608315039,-0.4444436816477728,1.0
4873,1.5,1.950022861884379,1.8074564628892817,1.9396487682404648,0.5741192043592827,2.0795940176995598,0.544081933129158,-0.2777709388203951,1.0
4875,1.3611111111111112,1.436987178192635,1.7269133892650386,1.7575544011034006,0.8230161025225693,0.9310514417199955,0.8534541673560613,0.0,1.0307440152414282
4887,1.3055555555555556,1.6591129990496036,1.713451954052072,1.7448441795689975,0.7301716261114432,1.0074484817606022,0.8405296238493825,-0.003827800010206716,1.0206245496341273
4888,1.1944444444444444,0.7964503132539591,1.4645949351326684,1.4440852509645348,0.9040082514293686,0.02451008859812531,0.9960764706405105,-0.6793575061090757,1.1357571194475207
4889,0.9722222222222222,1.0507951727113933,1.2093254768120987,1.2080788435129202,0.7021068655171108,0.007195367607409993,0.8912711057148969,-0.3847374667996259,1.0074970065253814
4890,0.7222222222222222,0.9092212454202458,0.8760609542611638,0.8982413100478129,0.5707419052389755,0.20748968527276074,0.8459332455499857,-0.22222237511866128,1.0
