participant,avgRMSE_averaging,avgRMSE_linear_modality,avgRMSE_compress,avgRMSE_extreme,avgRes_imageWeight_linear,avgRes_a_compress,avgRes_b_compress,avgRes_a_extreme,avgRes_b_extreme
4738,1.1666666666666667,1.2668920552425604,1.4405694655777226,1.4186791428382175,0.7572257878886209,0.0,0.9696567177307251,-0.7699010571274117,1.1102909775033574
4745,1.4166666666666667,1.9740589303743608,1.6146427642245962,1.974381440547197,0.5064292824482374,3.499982456794017,0.5281907387338312,0.0,1.0169288153485625
4750,0.9444444444444444,1.3140494118224508,1.1930989424203169,1.2448579668949842,0.4508659431515433,1.0724552665177425,0.9000934126739119,0.0,1.085455544153919
4751,1.3055555555555556,1.3190703592764013,1.5194435071630312,1.5094946613089761,0.6814741655372681,0.013734139215612262,0.9875102117759746,-0.5480638895837404,1.0912466712456192
4754,1.3333333333333333,1.6176356543034383,1.292948245689777,1.3762383283409696,0.600603525196726,0.5715118867866354,0.7174920236594047,-0.8888918577624327,1.0
4761,0.6666666666666666,0.7895729630902539,0.843697023716243,0.8479532570809795,0.6080335552800379,0.221793456905571,0.9528686974546289,-0.025924565853395528,1.004381442077475
4764,1.1111111111111112,1.2960568784834727,1.1958453115991072,1.256770316268677,0.4160527973043844,1.1909319171987738,0.8704533198418951,0.0,1.0711660292540364
4769,0.6944444444444444,0.7215676682871962,0.494231512082157,0.8500099319410828,0.176020625470099,4.334164162996359,0.04545758699700605,-0.3055565579109086,1.0
4771,2.2777777777777777,2.713824845092413,2.1746262882969973,2.7397957411763305,0.38956942386368176,5.779994750858953,0.1138926888185859,0.0,1.0234751302683511
4772,1.5,1.466236438111264,1.7673225466376818,1.7652330305740067,0.7412163488426997,0.04299445269062666,0.9840302974251571,-0.17434237880720393,1.0215742823862872
4774,0.6388888888888888,0.7489530837027244,0.4386997139978589,0.688307525035617,0.45291178284434597,2.60110644635257,0.43425070611346117,-0.30555543448302813,1.0
4801,1.3888888888888888,1.6843952329875984,1.3988772601147657,1.5080997828324008,0.47785215173758444,1.9168169073531236,0.7874203578839244,0.0,1.1504655810540982
4807,1.3055555555555556,1.484479598284654,1.4028480596884032,1.4582940562574545,0.6693535843298066,1.0528004845467662,0.9296744243439845,0.0,1.107910128830819
4808,0.9166666666666666,1.1278161582536568,0.9718883935796655,1.0798657788553454,0.69682763312497,0.5434423841663787,0.6951442059678186,-0.5833333589830845,1.0
4809,1.0833333333333333,1.2987791535050814,0.9076200839129123,1.327288008440332,0.32269726717111236,2.9461891945705636,0.5072832314436944,0.0,1.0018170539445639
4811,1.2222222222222223,1.583584861523363,1.257170511933781,1.588803228795479,0.46177199051675966,2.4010974225936534,0.49169047921505604,-0.004902102784081015,1.0
4815,0.6666666666666666,0.9228063990815492,0.6733602099541477,0.7343710765050723,0.5249466744605958,1.451707358505355,0.8636380657275217,0.0,1.089880093944868
4821,1.6944444444444444,1.5958408457676831,1.8399198093986788,1.9493680331118186,0.8125711104892277,1.1501298654966345,0.6870541537822058,-0.5277762396876559,1.0
4824,1.4444444444444444,1.696830588341324,1.6041297482295023,1.6779948269409175,0.48947537535055574,1.423247275307847,0.7151226938424433,0.0,1.0631195666501465
4830,0.8055555555555556,0.983103795023911,0.8240928598197337,0.8393156438311323,0.45914115284612844,0.01013206729762384,0.8846949846293926,-0.527777946494086,1.0
4843,1.1666666666666667,1.3800022469340165,1.0435639021395207,1.1985764700888297,0.517733058895185,1.958666481691642,0.7745871459297055,0.0,1.1316146394924693
4844,0.8055555555555556,0.6884186816008353,0.842170557044463,0.738528258775004,0.7520940301472799,0.0,0.8856354734228051,-1.5712963622392127,1.235553959372697
4854,2.0833333333333335,2.489712469008177,2.0095548467399755,2.3852243934078032,0.361264620972408,4.138544425223689,0.10475101460079983,-0.8611122820434152,1.0
4856,1.5555555555555556,1.8290158579971032,1.2315247405721417,1.8262099215349896,0.6150815132784088,4.996715223677638,0.24809096775951456,0.0,1.0427155460392645
4861,0.6666666666666666,0.8787288814151979,0.8341084894448256,0.7795132906765575,0.4784126531885369,0.27777879720151416,1.0,-1.1964755922053525,1.2821870571583869
4866,1.0555555555555556,1.0314382398042146,1.0204134534328813,1.011284506000709,0.761831170959743,0.0,0.8389459416653993,-0.8486275570210234,1.0030896313876512
4873,1.3333333333333333,1.7426843519522743,1.6566990272608306,1.6688749089111927,0.4757288448275385,0.23481157991955412,0.8585474501518106,-0.5492831487131923,1.0098566251001981
4875,1.5833333333333333,1.606812912540038,1.7139286977568637,1.7476899997854796,0.7430735636884731,1.0198608986577056,0.8943314614180236,0.0,1.0906960791630074
4887,1.0277777777777777,1.1750049746779383,1.2174041854061248,1.2839060294163192,0.6614144961479784,1.5806183813972088,0.694882047288333,-0.016340473043375544,1.0025911225542834
4888,1.5277777777777777,1.3024674503171376,1.7284713345434373,1.7788039519717305,0.9496644631769359,1.2113177914771027,0.8349179104890957,0.0,1.0584115650668187
4889,0.8055555555555556,0.9292870734457284,0.9567382263177898,0.9293725562569981,0.634760411389309,0.3055558609189702,1.0,-0.16350204862080883,1.1490928173512414
4890,1.0,1.2659819161269477,1.247338438012275,1.2659106675915741,0.49111250920654154,0.5597003939033379,0.838478760316049,-0.0032681331998205485,1.0180056406732518
4891,1.5833333333333333,1.7866901049106336,2.044408640114631,2.1477028267477056,0.8749621780082415,0.11870449492247537,0.7440445961256148,-0.8055568669808859,1.0
4892,1.8333333333333333,2.4460954001584176,1.767437552550172,2.4454987042638683,0.5444061521373427,4.398063588674708,0.2367195912145647,0.0,1.0406305107007408
