participant,avgRMSE_accurate,avgRMSE_linear,avgRMSE_linear_modality,avgRMSE_averaging,avgRMSE_highAtt,avgRes_linear,avgRes_linear_image,avgRes_linear_music,avgRes_highAtt
4854,1.9722222222222223,2.4343345853247103,2.3850327018883704,2.0277777777777777,2.285362755520936,0.7023862757389652,0.5537006350527096,0.8437238576295535,4.584720032158496
4856,1.25,1.312704212279914,1.3101658411648953,1.1111111111111112,1.3916185814429318,0.6716471007021425,0.6970186420659581,0.6431735732250765,5.004475822077888
4861,0.9166666666666666,1.2489961274831327,1.2348982784052835,1.1388888888888888,1.3214849737707988,0.7816661750545196,0.8869060313787043,0.7000077864655507,6.411140599229487
4866,1.1111111111111112,1.3263619644598534,1.1725382157847692,1.4444444444444444,1.1915168691323499,0.8492633489130282,1.0,0.6701236295871515,4.623908067941702
4873,1.5555555555555556,1.7576478635553503,1.7398317028959833,1.5,1.8565977167084864,0.6694478103074714,0.7397181057563962,0.5824340604723681,3.8444857733739073
4875,1.8888888888888888,2.182122252339028,2.1681865123345925,1.8611111111111112,2.5337829210943905,0.6049077542839492,0.666239344456525,0.5210714162807395,7.310609432998364
4887,1.6388888888888888,1.8028092895156276,1.743375838070912,1.5,1.8457398963652305,0.6341084313015348,0.7512195424155416,0.41907686163850727,2.9889048585548967
4888,1.2222222222222223,1.4767297867717013,1.3604655336514142,1.5,1.619016293485438,0.7771504057905475,0.9319988558242955,0.558691779455534,5.420953037125439
4889,1.1388888888888888,1.5006023974144336,1.4998928906208464,1.3888888888888888,1.3202393341842789,0.7692441868238608,0.7723601760561922,0.7653692901354412,2.941589170924789
4890,1.0833333333333333,1.480835994502329,1.4789773486075681,1.1388888888888888,1.6205141098389169,0.6988772064552997,0.7419379160814513,0.6778522971891393,4.90238234171763
4891,1.3611111111111112,1.9754902535367647,1.9386476610887224,1.5277777777777777,2.105955801945496,0.7406530659955417,0.8234119458179098,0.6388388667671333,5.290295891832677
4892,1.75,2.1879281293183834,2.1864821322297647,1.8333333333333333,2.370421621161986,0.6964691911719585,0.7053873010263342,0.689883627388584,5.793309756999083
4896,1.3611111111111112,1.7203979681900368,1.7092181011551206,1.6388888888888888,1.8349277446924053,0.8061443306458507,0.8732866618815868,0.7542184845314392,5.553595374049129
4898,1.1944444444444444,1.2563233099796127,1.218554266518031,0.9722222222222222,1.4228982794685217,0.5394737367835867,0.7434578464694881,0.3247229633627456,6.019942495736879
4899,1.5277777777777777,2.069679684144017,2.0682374632334177,1.75,2.167555566680751,0.7900157402248078,0.8082456438487855,0.7740744650119846,6.046062672717209
