Prolific_ID,Participant.Device.Type,Trial.Number,Reaction.Time,Response,stimulus,modality
5007,computer,27,8.581858673,6,Musics/Music10.wav,Music
5007,computer,28,9.208013711,3,Musics/Music11.wav,Music
5007,computer,29,8.660551264,7,Musics/Music12.wav,Music
5007,computer,30,8.714915059,3,Musics/Music13.wav,Music
5007,computer,31,8.681400322,6,Musics/Music14.wav,Music
5007,computer,32,8.527971339,7,Musics/Music15.wav,Music
5007,computer,33,8.458466849,8,Musics/Music16.wav,Music
5007,computer,34,9.099464987,9,Musics/Music17.wav,Music
5007,computer,35,9.112094024,3,Musics/Music18.wav,Music
5009,computer,0,10.66192748,6,Images/Image1.jpg,Image
5009,computer,1,9.374771981,5,Images/Image2.jpg,Image
5009,computer,2,8.834241158,4,Images/Image3.jpg,Image
5009,computer,3,8.694062728,5,Images/Image4.jpg,Image
5009,computer,4,10.53115748,3,Images/Image5.jpg,Image
5009,computer,5,8.92472799,3,Images/Image6.jpg,Image
5009,computer,6,9.199916755,5,Images/Image7.jpg,Image
5009,computer,7,9.098521601,7,Images/Image8.jpg,Image
5009,computer,8,8.982703669,6,Images/Image9.jpg,Image
5009,computer,9,9.059992865,4,Images/Image10.jpg,Image
5009,computer,10,12.68130297,8,Images/Image11.jpg,Image
5009,computer,11,9.389577952,5,Images/Image12.jpg,Image
5009,computer,12,9.240713009,4,Images/Image13.jpg,Image
5009,computer,13,9.527882124,7,Images/Image14.jpg,Image
5009,computer,14,9.289315179,4,Images/Image15.jpg,Image
5009,computer,15,9.435320445,7,Images/Image16.jpg,Image
5009,computer,16,9.106922873,4,Images/Image17.jpg,Image
5009,computer,17,9.389700441,3,Images/Image18.jpg,Image
5009,computer,18,9.306378309,6,Musics/Music1.wav,Music
5009,computer,19,9.128506937,4,Musics/Music2.wav,Music
5009,computer,20,8.675563916,4,Musics/Music3.wav,Music
5009,computer,21,8.95846752,5,Musics/Music4.wav,Music
5009,computer,22,9.763210177,1,Musics/Music5.wav,Music
5009,computer,23,11.0988359,6,Musics/Music6.wav,Music
5009,computer,24,10.6596858,5,Musics/Music7.wav,Music
5009,computer,25,11.10321351,4,Musics/Music8.wav,Music
5009,computer,26,9.249822612,7,Musics/Music9.wav,Music
5009,computer,27,10.53423049,7,Musics/Music10.wav,Music
5009,computer,28,9.367782691,8,Musics/Music11.wav,Music
5009,computer,29,9.969308374,6,Musics/Music12.wav,Music
5009,computer,30,9.183985828,7,Musics/Music13.wav,Music
5009,computer,31,8.975862182,5,Musics/Music14.wav,Music
5009,computer,32,9.355411361,6,Musics/Music15.wav,Music
5009,computer,33,9.90758691,3,Musics/Music16.wav,Music
5009,computer,34,14.2510679,3,Musics/Music17.wav,Music
5009,computer,35,10.12680283,6,Musics/Music18.wav,Music
5010,computer,0,9.067542865,2,Images/Image1.jpg,Image
5010,computer,1,8.753078283,4,Images/Image2.jpg,Image
5010,computer,2,8.756654922,6,Images/Image3.jpg,Image
5010,computer,3,8.644553834,3,Images/Image4.jpg,Image
5010,computer,4,9.010593572,2,Images/Image5.jpg,Image
5010,computer,5,8.660019829,2,Images/Image6.jpg,Image
5010,computer,6,8.948754306,4,Images/Image7.jpg,Image
5010,computer,7,8.63583544,5,Images/Image8.jpg,Image
5010,computer,8,8.46783471,1,Images/Image9.jpg,Image
5010,computer,9,8.823512249,4,Images/Image10.jpg,Image
5010,computer,10,8.733742063,2,Images/Image11.jpg,Image
5010,computer,11,8.883717858,6,Images/Image12.jpg,Image
5010,computer,12,8.915275861,4,Images/Image13.jpg,Image
5010,computer,13,8.746274741,3,Images/Image14.jpg,Image
5010,computer,14,8.77693543,2,Images/Image15.jpg,Image
5010,computer,15,8.641851617,8,Images/Image16.jpg,Image
5010,computer,16,8.601317102,2,Images/Image17.jpg,Image
5010,computer,17,8.720174844,4,Images/Image18.jpg,Image
5010,computer,18,8.681904853,6,Musics/Music1.wav,Music
5010,computer,19,8.891070906,6,Musics/Music2.wav,Music
5010,computer,20,8.552922348,8,Musics/Music3.wav,Music
5010,computer,21,8.843895338,3,Musics/Music4.wav,Music
5010,computer,22,8.606077832,1,Musics/Music5.wav,Music
5010,computer,23,8.672906846,5,Musics/Music6.wav,Music
5010,computer,24,8.716074054,7,Musics/Music7.wav,Music
5010,computer,25,8.795609675,8,Musics/Music8.wav,Music
5010,computer,26,8.489782549,7,Musics/Music9.wav,Music
5010,computer,27,8.479734502,2,Musics/Music10.wav,Music
5010,computer,28,8.709856909,2,Musics/Music11.wav,Music
5010,computer,29,8.422741117,5,Musics/Music12.wav,Music
5010,computer,30,8.734672559,6,Musics/Music13.wav,Music
5010,computer,31,8.663003131,5,Musics/Music14.wav,Music
5010,computer,32,8.657853301,7,Musics/Music15.wav,Music
5010,computer,33,8.848873114,4,Musics/Music16.wav,Music
5010,computer,34,8.377835168,7,Musics/Music17.wav,Music
5010,computer,35,8.193866069,7,Musics/Music18.wav,Music
5011,computer,0,9.725368798,4,Images/Image1.jpg,Image
5011,computer,1,9.503607625,5,Images/Image2.jpg,Image
5011,computer,2,8.869298493,6,Images/Image3.jpg,Image
5011,computer,3,8.559744575,6,Images/Image4.jpg,Image
5011,computer,4,9.324110688,6,Images/Image5.jpg,Image
5011,computer,5,9.116765565,4,Images/Image6.jpg,Image
5011,computer,6,9.322429243,6,Images/Image7.jpg,Image
5011,computer,7,8.841713875,6,Images/Image8.jpg,Image
5011,computer,8,8.693953118,5,Images/Image9.jpg,Image
5011,computer,9,10.08297815,6,Images/Image10.jpg,Image
5011,computer,10,11.77087996,6,Images/Image11.jpg,Image
5011,computer,11,9.595035131,5,Images/Image12.jpg,Image
5011,computer,12,8.891586908,4,Images/Image13.jpg,Image
5011,computer,13,10.39680178,6,Images/Image14.jpg,Image
5011,computer,14,8.826101891,5,Images/Image15.jpg,Image
5011,computer,15,10.80109911,6,Images/Image16.jpg,Image
5011,computer,16,9.061755923,4,Images/Image17.jpg,Image
5011,computer,17,8.927887695,5,Images/Image18.jpg,Image
5011,computer,18,10.37990275,5,Musics/Music1.wav,Music
5011,computer,19,8.721172445,6,Musics/Music2.wav,Music
5011,computer,20,8.609627116,7,Musics/Music3.wav,Music
5011,computer,21,8.699122225,5,Musics/Music4.wav,Music
5011,computer,22,9.155529626,7,Musics/Music5.wav,Music
5011,computer,23,9.670073826,4,Musics/Music6.wav,Music
5011,computer,24,9.199801699,6,Musics/Music7.wav,Music
5011,computer,25,9.364768107,6,Musics/Music8.wav,Music
5011,computer,26,8.63274643,5,Musics/Music9.wav,Music
5011,computer,27,8.654606373,3,Musics/Music10.wav,Music
5011,computer,28,9.661005616,2,Musics/Music11.wav,Music
5011,computer,29,8.93572158,4,Musics/Music12.wav,Music
5011,computer,30,10.07716115,4,Musics/Music13.wav,Music
5011,computer,31,8.780399048,5,Musics/Music14.wav,Music
5011,computer,32,9.705640906,6,Musics/Music15.wav,Music
5011,computer,33,8.740547598,6,Musics/Music16.wav,Music
5011,computer,34,9.012461832,4,Musics/Music17.wav,Music
5011,computer,35,8.686262808,6,Musics/Music18.wav,Music
5012,computer,0,15.59122654,3,Images/Image1.jpg,Image
5012,computer,1,13.15866786,7,Images/Image2.jpg,Image
5012,computer,2,9.31536615,5,Images/Image3.jpg,Image
5012,computer,3,9.617215959,1,Images/Image4.jpg,Image
5012,computer,4,11.35157588,6,Images/Image5.jpg,Image
5012,computer,5,16.16028535,3,Images/Image6.jpg,Image
5012,computer,6,15.21486327,6,Images/Image7.jpg,Image
5012,computer,7,10.70302213,4,Images/Image8.jpg,Image
5012,computer,8,10.42932658,4,Images/Image9.jpg,Image
5012,computer,9,12.0108887,6,Images/Image10.jpg,Image
5012,computer,10,12.84103505,7,Images/Image11.jpg,Image
5012,computer,11,9.217673715,8,Images/Image12.jpg,Image
5012,computer,12,21.23393764,4,Images/Image13.jpg,Image
5012,computer,13,10.97967999,2,Images/Image14.jpg,Image
5012,computer,14,17.97980896,5,Images/Image15.jpg,Image
5012,computer,15,9.815944701,7,Images/Image16.jpg,Image
5012,computer,16,10.4502927,4,Images/Image17.jpg,Image
5012,computer,17,9.558885261,8,Images/Image18.jpg,Image
5012,computer,18,14.59402946,7,Musics/Music1.wav,Music
5012,computer,19,10.10672452,8,Musics/Music2.wav,Music
5012,computer,20,10.1070817,3,Musics/Music3.wav,Music
5012,computer,21,9.127679245,9,Musics/Music4.wav,Music
5012,computer,22,21.06076761,4,Musics/Music5.wav,Music
5012,computer,23,18.43433876,8,Musics/Music6.wav,Music
5012,computer,24,25.89624733,8,Musics/Music7.wav,Music
5012,computer,25,19.91033397,5,Musics/Music8.wav,Music
5012,computer,26,23.13991494,8,Musics/Music9.wav,Music
5012,computer,27,11.16811156,8,Musics/Music10.wav,Music
5012,computer,28,11.84684547,9,Musics/Music11.wav,Music
5012,computer,29,8.754634919,9,Musics/Music12.wav,Music
5012,computer,30,10.21329583,7,Musics/Music13.wav,Music
5012,computer,31,9.375490921,8,Musics/Music14.wav,Music
5012,computer,32,9.251024914,7,Musics/Music15.wav,Music
5012,computer,33,9.32979338,8,Musics/Music16.wav,Music
5012,computer,34,9.34082624,7,Musics/Music17.wav,Music
5012,computer,35,8.917184317,8,Musics/Music18.wav,Music
5013,computer,0,9.2629179,3,Images/Image1.jpg,Image
5013,computer,1,9.1455409,7,Images/Image2.jpg,Image
5013,computer,2,9.2115466,8,Images/Image3.jpg,Image
5013,computer,3,9.8777162,3,Images/Image4.jpg,Image
5013,computer,4,9.3463415,6,Images/Image5.jpg,Image
5013,computer,5,9.1124537,2,Images/Image6.jpg,Image
5013,computer,6,9.0107697,7,Images/Image7.jpg,Image
5013,computer,7,8.74564,7,Images/Image8.jpg,Image
5013,computer,8,9.1119758,6,Images/Image9.jpg,Image
5013,computer,9,8.9455409,8,Images/Image10.jpg,Image
5013,computer,10,8.9450354,6,Images/Image11.jpg,Image
5013,computer,11,9.0414873,8,Images/Image12.jpg,Image
5013,computer,12,8.9784315,6,Images/Image13.jpg,Image
5013,computer,13,8.7439046,5,Images/Image14.jpg,Image
5013,computer,14,8.9785694,3,Images/Image15.jpg,Image
5013,computer,15,8.9804492,8,Images/Image16.jpg,Image
5013,computer,16,12.9121576,3,Images/Image17.jpg,Image
5013,computer,17,8.7800511,6,Images/Image18.jpg,Image
5013,computer,18,14.206496,6,Musics/Music1.wav,Music
5013,computer,19,8.8784316,7,Musics/Music2.wav,Music
5013,computer,20,8.9923836,3,Musics/Music3.wav,Music
5013,computer,21,9.4928232,5,Musics/Music4.wav,Music
5013,computer,22,8.9776105,1,Musics/Music5.wav,Music
5013,computer,23,8.9589781,7,Musics/Music6.wav,Music
5013,computer,24,8.8576662,6,Musics/Music7.wav,Music
5013,computer,25,8.9571755,3,Musics/Music8.wav,Music
5013,computer,26,9.1285378,7,Musics/Music9.wav,Music
5013,computer,27,10.7961511,7,Musics/Music10.wav,Music
5013,computer,28,9.1630336,8,Musics/Music11.wav,Music
5013,computer,29,8.659345,9,Musics/Music12.wav,Music
5013,computer,30,8.56368,8,Musics/Music13.wav,Music
5013,computer,31,8.5625223,9,Musics/Music14.wav,Music
5013,computer,32,8.897732,7,Musics/Music15.wav,Music
5013,computer,33,11.7631916,6,Musics/Music16.wav,Music
5013,computer,34,9.6279354,8,Musics/Music17.wav,Music
5013,computer,35,8.8961145,5,Musics/Music18.wav,Music
5014,computer,0,16.23991665,6,Images/Image1.jpg,Image
5014,computer,1,9.285535499,8,Images/Image2.jpg,Image
5014,computer,2,9.00661966,8,Images/Image3.jpg,Image
5014,computer,3,11.80516705,4,Images/Image4.jpg,Image
5014,computer,4,8.599309339,8,Images/Image5.jpg,Image
5014,computer,5,9.299128101,5,Images/Image6.jpg,Image
5014,computer,6,10.72597816,6,Images/Image7.jpg,Image
5014,computer,7,9.047140893,6,Images/Image8.jpg,Image
5014,computer,8,8.661958186,3,Images/Image9.jpg,Image
5014,computer,9,10.03288679,6,Images/Image10.jpg,Image
5014,computer,10,8.709220349,8,Images/Image11.jpg,Image
5014,computer,11,8.923774377,9,Images/Image12.jpg,Image
5014,computer,12,10.79643922,6,Images/Image13.jpg,Image
5014,computer,13,9.363046678,4,Images/Image14.jpg,Image
5014,computer,14,8.701975318,3,Images/Image15.jpg,Image
5014,computer,15,10.3976823,8,Images/Image16.jpg,Image
5014,computer,16,9.133626374,5,Images/Image17.jpg,Image
5014,computer,17,8.795911285,8,Images/Image18.jpg,Image
5014,computer,18,13.82893083,6,Musics/Music1.wav,Music
5014,computer,19,9.05126295,8,Musics/Music2.wav,Music
5014,computer,20,8.743513459,7,Musics/Music3.wav,Music
5014,computer,21,10.61914702,7,Musics/Music4.wav,Music
5014,computer,22,8.914141381,4,Musics/Music5.wav,Music
5014,computer,23,9.084535175,8,Musics/Music6.wav,Music
5014,computer,24,8.395124123,8,Musics/Music7.wav,Music
5014,computer,25,10.374852,4,Musics/Music8.wav,Music
5014,computer,26,9.597024342,7,Musics/Music9.wav,Music
5014,computer,27,8.950630511,7,Musics/Music10.wav,Music
5014,computer,28,9.288750284,6,Musics/Music11.wav,Music
5014,computer,29,8.835956907,8,Musics/Music12.wav,Music
