Prolific_ID,Participant.Divice.Type,Trial.Number,Reaction.Time,Response,Display,ImageStim,MusicStim,StimCued
5007,computer,40,0.970737103,8,Pre,Images/Image16.jpg,Musics/Music16.wav,Both
5007,computer,41,1.29129343,6,Pre,Images/Image10.jpg,Musics/Music10.wav,Both
5007,computer,42,0.743610891,2,Pre,Images/Image14.jpg,Musics/Music14.wav,Image
5007,computer,43,1.729152383,7,Pre,Images/Image7.jpg,Musics/Music7.wav,Music
5007,computer,44,1.038244276,7,Pre,Images/Image12.jpg,Musics/Music12.wav,Music
5007,computer,45,0.752994161,3,Pre,Images/Image17.jpg,Musics/Music17.wav,Both
5007,computer,46,0.686835045,7,Pre,Images/Image4.jpg,Musics/Music4.wav,Both
5007,computer,47,2.624516604,3,Pre,Images/Image8.jpg,Musics/Music8.wav,Both
5007,computer,48,0.5897813,2,Pre,Images/Image17.jpg,Musics/Music17.wav,Image
5007,computer,49,0.864873127,3,Pre,Images/Image13.jpg,Musics/Music13.wav,Image
