"Prolific_ID","Participant.Device.Type","Trial.Number","Reaction.Time","Response","display","ImageStim","MusicStim","StimCued"
"5ddb5ed4a64380abb2907440","computer","8","1336","6","Pre","image47.jpg","Classical_1.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","9","1808","8","Pre","image2.jpg","Classical_17.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","10","1374","2","Pre","image39.jpg","Cut_jazz_10.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","11","1132","7","Pre","image20.jpg","Classical_18.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","12","1300","5","Pre","image1.jpg","Classical_19.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","13","989","1","Pre","image4.jpg","Cut_jazz_10.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","14","2692","2","Pre","image15.jpg","Cut_jazz_16.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","15","1702","7","Pre","image5.jpg","Classical_1.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","16","967","3","Pre","image33.jpg","Classical_8.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","17","911","3","Pre","image36.jpg","Cut_jazz_10.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","18","3639","6","Pre","image3.jpg","Classical_18.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","19","1022","5","Pre","image33.jpg","Classical_7.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","20","994","2","Pre","image1.jpg","Cut_jazz_2.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","21","2135","2","Pre","image4.jpg","Cut_jazz_7.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","22","1408","8","Pre","image20.jpg","Classical_17.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","23","1556","7","Pre","image17.jpg","Cut_jazz_16.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","24","1286","8","Pre","image20.jpg","Classical_15.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","25","1375","6","Pre","image14.jpg","Cut_jazz_14.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","26","902","6","Pre","image2.jpg","Classical_15.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","27","830","2","Pre","image36.jpg","Cut_jazz_7.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","28","1795","8","Pre","image14.jpg","Cut_jazz_16.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","29","1256","5","Pre","image33.jpg","Classical_6.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","30","1484","6","Pre","image5.jpg","Classical_4.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","31","1605","8","Pre","image17.jpg","Cut_jazz_19.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","32","1459","6","Pre","image2.jpg","Classical_18.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","33","1265","6","Pre","image52.jpg","Classical_4.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","34","1225","2","Pre","image10.jpg","Cut_jazz_1.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","35","1415","6","Pre","image12.jpg","Classical_19.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","36","1362","2","Pre","image35.jpg","Classical_8.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","37","1027","3","Pre","image10.jpg","Cut_jazz_2.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","38","1310","6","Pre","image3.jpg","Classical_17.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","39","1240","2","Pre","image47.jpg","Classical_2.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","40","1571","4","Pre","image35.jpg","Classical_6.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","41","931","7","Pre","image5.jpg","Classical_2.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","42","1498","5","Pre","image15.jpg","Cut_jazz_19.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","43","2068","6","Pre","image39.jpg","Cut_jazz_7.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","44","1136","1","Pre","image4.jpg","Cut_jazz_5.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","45","1560","3","Pre","image47.jpg","Classical_4.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","46","1054","4","Pre","image3.jpg","Classical_15.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","47","26161","3","Pre","image12.jpg","Cut_jazz_2.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","48","1623","2","Pre","image36.jpg","Cut_jazz_5.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","49","2045","4","Pre","image10.jpg","Classical_19.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","50","2457","2","Pre","image34.jpg","Classical_7.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","51","983","6","Pre","image52.jpg","Classical_1.mp3","Both"
"5ddb5ed4a64380abb2907440","computer","52","2677","6","Pre","image39.jpg","Cut_jazz_5.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","53","983","6","Pre","image52.jpg","Classical_2.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","54","1501","5","Pre","image34.jpg","Classical_8.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","55","1007","6","Pre","image12.jpg","Cut_jazz_1.mp3","Music"
"5ddb5ed4a64380abb2907440","computer","56","1579","2","Pre","image34.jpg","Classical_6.mp3","Image"
"5ddb5ed4a64380abb2907440","computer","57","1994","3","Pre","image15.jpg","Cut_jazz_14.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","4","1587.69999999925","5","Post","image17.jpg","Cut_jazz_7.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","5","2966.69999999925","3","Post","image36.jpg","Classical_2.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","6","817.599999997765","8","Post","image20.jpg","Cut_jazz_2.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","7","2449.60000000149","6","Post","image35.jpg","Cut_jazz_16.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","8","662.199999999255","1","Post","image1.jpg","Classical_17.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","9","963.70000000298","1","Post","image47.jpg","Classical_7.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","10","1098.30000000075","3","Post","image17.jpg","Cut_jazz_10.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","11","1489.30000000075","7","Post","image12.jpg","Classical_17.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","12","776.10000000149","1","Post","image15.jpg","Cut_jazz_5.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","13","1200.20000000298","6","Post","image36.jpg","Classical_1.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","14","2746.80000000075","2","Post","image15.jpg","Cut_jazz_7.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","15","1126.69999999925","6","Post","image52.jpg","Classical_8.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","16","1431.60000000149","2","Post","image35.jpg","Cut_jazz_19.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","17","947.39999999851","6","Post","image3.jpg","Cut_jazz_2.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","18","1360.20000000298","7","Post","image14.jpg","Cut_jazz_7.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","19","744.39999999851","6","Post","image52.jpg","Classical_7.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","20","1378.30000000075","2","Post","image1.jpg","Classical_18.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","21","1360","4","Post","image2.jpg","Cut_jazz_2.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","22","2266.59999999776","2","Post","image47.jpg","Classical_8.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","23","1189.40000000224","3","Post","image12.jpg","Classical_15.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","24","690.699999999255","9","Post","image20.jpg","Classical_19.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","25","2050","6","Post","image52.jpg","Classical_6.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","26","618.199999999255","1","Post","image4.jpg","Classical_1.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","27","1492.69999999925","5","Post","image2.jpg","Classical_19.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","28","1259.30000000075","4","Post","image5.jpg","Classical_8.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","29","2827.5","2","Post","image34.jpg","Cut_jazz_16.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","30","733.400000002235","1","Post","image4.jpg","Classical_4.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","31","4794.10000000149","3","Post","image33.jpg","Cut_jazz_19.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","32","3124.80000000075","6","Post","image3.jpg","Classical_19.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","33","1062.5","5","Post","image14.jpg","Cut_jazz_10.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","34","1522.29999999702","7","Post","image39.jpg","Classical_4.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","35","2294.90000000224","3","Post","image10.jpg","Classical_17.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","36","605.300000000745","9","Post","image33.jpg","Cut_jazz_14.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","37","1120.19999999925","3","Post","image36.jpg","Classical_4.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","38","998.199999999255","1","Post","image34.jpg","Cut_jazz_14.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","39","899.10000000149","1","Post","image12.jpg","Classical_18.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","40","1101.09999999776","6","Post","image34.jpg","Cut_jazz_19.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","41","1660.69999999925","2","Post","image2.jpg","Cut_jazz_1.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","42","2143.69999999925","4","Post","image1.jpg","Classical_15.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","43","714.199999999255","3","Post","image14.jpg","Cut_jazz_5.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","44","2235.40000000224","7","Post","image5.jpg","Classical_7.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","45","2133.5","5","Post","image39.jpg","Classical_1.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","46","507.20000000298","6","Post","image5.jpg","Classical_6.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","47","857.89999999851","6","Post","image10.jpg","Classical_18.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","48","1178.30000000075","2","Post","image3.jpg","Cut_jazz_1.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","49","1068.30000000075","1","Post","image33.jpg","Cut_jazz_16.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","50","1898.30000000075","4","Post","image39.jpg","Classical_2.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","51","888.39999999851","2","Post","image35.jpg","Cut_jazz_14.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","52","1061.69999999925","4","Post","image20.jpg","Cut_jazz_1.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","53","866.699999999255","2","Post","image17.jpg","Cut_jazz_5.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","54","1461.10000000149","1","Post","image15.jpg","Cut_jazz_10.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","55","989.800000000745","5","Post","image4.jpg","Classical_2.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","56","1243.39999999851","1","Post","image10.jpg","Classical_15.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","57","2500.20000000298","6","Post","image47.jpg","Classical_6.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","4","1166.30000000075","4","Pre","image52.jpg","Cut_jazz_1.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","5","855.699999999255","2","Pre","image2.jpg","Classical_17.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","6","1114.79999999702","3","Pre","image5.jpg","Cut_jazz_1.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","7","939.89999999851","5","Pre","image15.jpg","Classical_4.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","8","1532.39999999851","6","Pre","image35.jpg","Classical_7.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","9","1053.5","6","Pre","image2.jpg","Classical_15.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","10","718.5","1","Pre","image15.jpg","Classical_1.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","11","3649.5","6","Pre","image39.jpg","Cut_jazz_16.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","12","1058.60000000149","9","Pre","image20.jpg","Classical_15.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","13","1888.5","3","Pre","image4.jpg","Cut_jazz_16.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","14","759.400000002235","1","Pre","image47.jpg","Cut_jazz_2.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","15","2015.30000000075","7","Pre","image20.jpg","Classical_18.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","16","5086.69999999925","2","Pre","image47.jpg","Classical_19.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","17","954.699999999255","1","Pre","image10.jpg","Cut_jazz_7.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","18","1319","7","Pre","image5.jpg","Classical_19.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","19","2313.89999999851","1","Pre","image4.jpg","Cut_jazz_14.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","20","1221.80000000075","8","Pre","image14.jpg","Classical_2.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","21","899.699999999255","1","Pre","image1.jpg","Cut_jazz_10.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","22","1708.19999999925","5","Pre","image39.jpg","Cut_jazz_19.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","23","1083.70000000298","1","Pre","image35.jpg","Classical_8.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","24","935","6","Pre","image39.jpg","Cut_jazz_14.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","25","861.199999999255","8","Pre","image17.jpg","Classical_2.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","26","1011.40000000224","1","Pre","image12.jpg","Cut_jazz_10.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","27","944.5","4","Pre","image52.jpg","Classical_19.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","28","955.29999999702","1","Pre","image10.jpg","Cut_jazz_5.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","29","863.599999997765","2","Pre","image36.jpg","Cut_jazz_19.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","30","957.900000002235","1","Pre","image33.jpg","Classical_7.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","31","952.199999999255","1","Pre","image1.jpg","Cut_jazz_7.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","32","944.89999999851","7","Pre","image17.jpg","Classical_1.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","33","1206.5","6","Pre","image20.jpg","Classical_17.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","34","802.10000000149","1","Pre","image34.jpg","Classical_6.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","35","4019.89999999851","1","Pre","image15.jpg","Classical_2.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","36","1890.10000000149","3","Pre","image33.jpg","Classical_6.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","37","2303.5","1","Pre","image12.jpg","Cut_jazz_5.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","38","601.70000000298","1","Pre","image47.jpg","Cut_jazz_1.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","39","799.699999999255","7","Pre","image14.jpg","Classical_1.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","40","765.800000000745","2","Pre","image35.jpg","Classical_6.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","41","923.60000000149","5","Pre","image3.jpg","Classical_18.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","42","1383.29999999702","6","Pre","image14.jpg","Classical_4.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","43","1063.60000000149","4","Pre","image52.jpg","Cut_jazz_2.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","44","1043.40000000224","2","Pre","image2.jpg","Classical_18.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","45","1681","5","Pre","image3.jpg","Classical_17.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","46","1234.19999999925","7","Pre","image17.jpg","Classical_4.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","47","945.199999999255","2","Pre","image34.jpg","Classical_8.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","48","960.70000000298","4","Pre","image3.jpg","Classical_15.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","49","877.20000000298","1","Pre","image33.jpg","Classical_8.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","50","1751.89999999851","7","Pre","image12.jpg","Cut_jazz_7.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","51","825","1","Pre","image4.jpg","Cut_jazz_19.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","52","617.29999999702","1","Pre","image34.jpg","Classical_7.mp3","Both"
"5d847ac9be4b0b00188463d7","computer","53","875.60000000149","3","Pre","image5.jpg","Cut_jazz_2.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","54","689.5","1","Pre","image36.jpg","Cut_jazz_16.mp3","Image"
"5d847ac9be4b0b00188463d7","computer","55","1457.10000000149","1","Pre","image1.jpg","Cut_jazz_5.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","56","4480.19999999925","9","Pre","image36.jpg","Cut_jazz_14.mp3","Music"
"5d847ac9be4b0b00188463d7","computer","57","852.60000000149","2","Pre","image10.jpg","Cut_jazz_10.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","4","3125.19999992847","8","Post","image17.jpg","Cut_jazz_7.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","5","6737.79999995232","1","Post","image36.jpg","Classical_2.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","6","1331.19999992847","5","Post","image20.jpg","Cut_jazz_2.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","7","1482.80000007153","6","Post","image35.jpg","Cut_jazz_16.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","8","3326.10000002384","2","Post","image1.jpg","Classical_17.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","9","1752.89999997616","2","Post","image47.jpg","Classical_7.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","10","3703.79999995232","8","Post","image17.jpg","Cut_jazz_10.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","11","1194.19999992847","9","Post","image12.jpg","Classical_17.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","12","1198.60000002384","2","Post","image15.jpg","Cut_jazz_5.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","13","1103.89999997616","8","Post","image36.jpg","Classical_1.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","14","3584.5","2","Post","image15.jpg","Cut_jazz_7.mp3","Both"
"5f503a5aaf6c8c1a78242005","computer","15","1260.20000004768","9","Post","image52.jpg","Classical_8.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","16","2107.20000004768","2","Post","image35.jpg","Cut_jazz_19.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","17","1039","7","Post","image3.jpg","Cut_jazz_2.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","18","1484.5","8","Post","image14.jpg","Cut_jazz_7.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","19","1271.5","7","Post","image52.jpg","Classical_7.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","20","1102.69999992847","2","Post","image1.jpg","Classical_18.mp3","Both"
"5f503a5aaf6c8c1a78242005","computer","21","1339.89999997616","7","Post","image2.jpg","Cut_jazz_2.mp3","Both"
"5f503a5aaf6c8c1a78242005","computer","22","2842.39999997616","2","Post","image47.jpg","Classical_8.mp3","Both"
"5f503a5aaf6c8c1a78242005","computer","23","2651.80000007153","5","Post","image12.jpg","Classical_15.mp3","Both"
"5f503a5aaf6c8c1a78242005","computer","24","962.700000047684","9","Post","image20.jpg","Classical_19.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","25","934.400000095367","8","Post","image52.jpg","Classical_6.mp3","Both"
"5f503a5aaf6c8c1a78242005","computer","26","2061.5","2","Post","image4.jpg","Classical_1.mp3","Both"
"5f503a5aaf6c8c1a78242005","computer","27","1502.5","7","Post","image2.jpg","Classical_19.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","28","888.900000095367","9","Post","image5.jpg","Classical_8.mp3","Music"
"5f503a5aaf6c8c1a78242005","computer","29","1314.19999992847","1","Post","image34.jpg","Cut_jazz_16.mp3","Both"
"5f503a5aaf6c8c1a78242005","computer","30","710.300000071526","1","Post","image4.jpg","Classical_4.mp3","Image"
"5f503a5aaf6c8c1a78242005","computer","31","1063.20000004768","2","Post","image33.jpg","Cut_jazz_19.mp3","Both"
