participant,avgRMSE_averaging,avgRMSE_linear_modality,avgRMSE_compress,avgRMSE_extreme,avgRes_imageWeight_linear,avgRes_a_compress,avgRes_b_compress,avgRes_a_extreme,avgRes_b_extreme
558acd52fdf99b65685f03d9,0.5833333333333334,0.7933008021889277,0.7430223892351041,0.8067327372927462,0.42278017746160224,0.8542169332370173,0.6399092064053529,0.0,1.0053967875205088
5b287b1a8ecf3f000161bc22,0.7777777777777778,1.0036998062478988,0.9754517770846893,0.9720304585796791,0.4466544180973504,0.0,0.9056762594890956,-0.29067479124516205,1.0050336274057736
5c523d16102de10001022098,2.138888888888889,2.5605432148806653,2.0008062072130377,2.520854963301523,0.6395647590942337,5.650701726639138,0.03766171412670106,0.0,1.1294872681538801
5c80bcebfdb5c90001d11ad6,0.7222222222222222,0.9495122301562139,0.8785455109441629,0.9532387665611183,0.4584703558744023,0.8787799491616588,0.7597709702066624,-0.05882221929969481,1.0
5c911ccff618f500163a77bf,1.25,1.5646285605319643,1.4615791540479042,1.4696640891808355,0.5509757412282741,0.1167218520018003,0.8718749596331916,-0.6137506332875519,1.00544294599475
5ca0326cc00f5a0001f99339,2.5833333333333335,3.0770731235940505,2.6969749088545636,3.081229792538783,0.5337142108141195,4.854769261093941,0.11782642265155831,-0.06372588610999518,1.0
5d12423a1a6cf5001ecbe000,1.0277777777777777,0.677413815112589,1.2716976904577686,1.075711641837112,0.8521088702155869,0.0,0.991742505968214,-1.7039391763317777,1.439206949909822
5d42486206811e001ada5b4b,1.3611111111111112,1.6494218565294154,1.648679942037693,1.66499357997305,0.4417319330298326,0.7333531382363249,0.86489678842167,-0.0991218471518931,1.0014587243443351
5d847ac9be4b0b00188463d7,1.5555555555555556,1.414606376072469,1.5436603976545211,1.5494901398544627,0.8121004023779693,0.0,0.7453663340560639,-1.055554452155137,1.0
5d96203d74f4a000159a8c58,0.5,0.6323997484845617,0.6068932739086318,0.6394711766330871,0.390653720506706,0.8132639393551871,0.8197338730016648,0.0,1.0537776416776377
5db3471c116235000e419784,0.9166666666666666,1.0553900067867066,1.035740710950161,1.0951680946967939,0.3936518448719866,0.8765146755416359,0.8922877067581696,0.0,1.0311823869268182
5ddb5ed4a64380abb2907440,0.9166666666666666,1.0308153897404873,1.067581069505293,1.0155204592986538,0.6102604610833247,0.0,0.9816837485398858,-0.9352216126415627,1.1594945702764416
5e0e1b8800a6bf000a694f79,1.1111111111111112,1.4344999347306584,0.9647964758047693,1.5256879096116271,0.23540333593059667,3.5039744520310396,0.3128793505070914,0.0,1.0014034363943232
5e574f393e26c90f2b47b96c,1.5277777777777777,0.991062615554702,1.7348718720435634,1.531335808082538,0.9708995980139731,0.0,0.856765515741495,-1.9845319526702307,1.225663843127573
5ee04a3f7dfcae39390e6553,0.7777777777777778,1.099258098551479,0.8129558249631006,0.9837211095816547,0.5707672220857725,4.5072828590525145,0.3120606302293673,-0.4999994082455351,1.0
5f19bba876821d0295c3e036,1.1944444444444444,1.4125078281451853,1.3311727484075573,1.3348607214879886,0.5398712851549349,0.030600389617423247,0.9119553159660446,-0.48328877011264876,1.0019903199355475
5f3b2b15f5d396257a4cd215,1.1666666666666667,1.4358996418617256,1.3007506844729264,1.2873502425967394,0.36537506753174154,0.0,0.8530661532871515,-0.9317312916859595,1.0179810968686294
5f3c2648a9ef86a4c10de377,1.5555555555555556,1.9372333064806422,1.5848469803997678,2.009683857742546,0.30198894930732956,2.936306105786267,0.5017083965754108,0.0,1.0036118519898045
5f40f1a20f691d2491077a83,0.9444444444444444,0.8711461420819472,1.1323304777463972,1.1215241891415908,0.6916288216967843,0.0,0.9725812841975888,-0.5957859823153897,1.0915565979057469
5f503a5aaf6c8c1a78242005,1.2222222222222223,1.381251666463357,1.5739081013074736,1.6373168660353525,0.703875942666915,0.6229093938145583,0.8157243216595749,-0.16666555682898818,1.0
5f5f26703e0a0500093457fc,1.0833333333333333,1.4054238157606713,1.3523904513698517,1.4303364098758136,0.403161517079586,1.3857245587429055,0.6034538163626831,-0.02790122943306539,1.0194819793551846
5f6e2f793c9b1032dbe72def,1.0833333333333333,1.1979809869516667,0.8848793978426922,1.0197986308489546,0.5805202841559288,1.341592860645713,0.865072064518315,0.0,1.155311047032023
5f90869547ff2e159dd64902,0.6944444444444444,0.5929066352462311,0.6299554433799055,0.8095865566234741,0.2723335700177354,2.623536112265418,0.5925371057202642,0.0,1.0588870006547677
5f963718a844b719781e9e85,1.25,1.3854954092838612,1.382375520630205,1.3865688126975326,0.5136247965394435,0.32015744021403975,0.9350281533241679,-0.05779726796650302,1.015214228073843
5fc2a17a6a0a5516d4d54125,1.0,1.1968510150917,1.1795617664025277,1.198611880447044,0.6379152457933972,0.17456489456515933,0.8894745441222841,-0.3421643163972805,1.0018655964735008
5fef6fc8b890b1dd5a155e6a,1.2222222222222223,1.4966565096206546,1.0026787169456575,1.3498579962999773,0.4628574553957785,3.2775198824948784,0.6289844717413516,0.0,1.0997579717769674
60576ce95933970d7f0b8fc2,1.7222222222222223,2.1668968165660933,2.045918269345117,2.0117986615701784,0.6086051252824141,0.0,0.846256172788651,-1.0130778887519147,1.0132042741622882
606e3ddf19540080228e3a0c,1.1111111111111112,1.0942296340033804,1.1398239765648595,1.0121524859097077,0.7190678187661641,0.4999986740279033,1.0,-1.7690759372478466,1.4922708382296939
6077afdfc5a87e629ae6fab1,1.7222222222222223,2.1404731120172173,2.0473331715926473,2.202333359680784,0.6976578082605414,1.2646888626307615,0.6694277377661196,-0.38888331537939913,1.0
