participant,trialPerBlock,runningTrialNumber,rating,rt,cueTime,image,music,cued,baselineImage,baselineMusic,baselineTarget,baselineDistractor,cuedImage,cuedMusic,baselinesMean,predRating,diffRatePred
60576ce95933970d7f0b8fc2,48,908,8,1005.10000014305,Pre,image14.jpg,Classical_8.mp3,Both,9.0,4.0,,,image14.jpg,Classical_8.mp3,6.5,6.5,1.5
60576ce95933970d7f0b8fc2,49,909,1,845.5,Pre,image20.jpg,Cut_jazz_10.mp3,Music,9.0,1.0,1.0,9.0,,Cut_jazz_10.mp3,5.0,1.0,0.0
60576ce95933970d7f0b8fc2,50,910,1,1648.29999995232,Pre,image47.jpg,Classical_2.mp3,Image,1.0,4.0,1.0,4.0,image47.jpg,,2.5,1.0,0.0
60576ce95933970d7f0b8fc2,51,911,9,805.599999904633,Pre,image3.jpg,Cut_jazz_7.mp3,Music,9.0,6.0,6.0,9.0,,Cut_jazz_7.mp3,7.5,6.0,3.0
60576ce95933970d7f0b8fc2,52,912,9,632.399999856949,Pre,image10.jpg,Cut_jazz_16.mp3,Both,6.0,4.0,,,image10.jpg,Cut_jazz_16.mp3,5.0,5.0,4.0
60576ce95933970d7f0b8fc2,53,913,9,871.700000047684,Pre,image12.jpg,Cut_jazz_19.mp3,Image,9.0,1.0,9.0,1.0,image12.jpg,,5.0,9.0,0.0
60576ce95933970d7f0b8fc2,54,914,4,6158.5,Pre,image36.jpg,Cut_jazz_2.mp3,Both,5.0,7.0,,,image36.jpg,Cut_jazz_2.mp3,6.0,6.0,-2.0
60576ce95933970d7f0b8fc2,55,915,9,916.099999904633,Pre,image20.jpg,Cut_jazz_5.mp3,Image,9.0,1.0,9.0,1.0,image20.jpg,,5.0,9.0,0.0
60576ce95933970d7f0b8fc2,56,916,7,1139.59999990463,Pre,image36.jpg,Cut_jazz_1.mp3,Image,5.0,1.0,5.0,1.0,image36.jpg,,3.0,5.0,2.0
60576ce95933970d7f0b8fc2,57,917,2,1567.0,Pre,image1.jpg,Cut_jazz_16.mp3,Image,3.0,4.0,3.0,4.0,image1.jpg,,3.5,3.0,-1.0
60576ce95933970d7f0b8fc2,4,918,5,6170.5,Post,image14.jpg,Classical_17.mp3,Image,9.0,9.0,9.0,9.0,image14.jpg,,9.0,9.0,-4.0
60576ce95933970d7f0b8fc2,5,919,9,1589.70000004768,Post,image36.jpg,Cut_jazz_14.mp3,Music,5.0,9.0,9.0,5.0,,Cut_jazz_14.mp3,7.0,9.0,0.0
60576ce95933970d7f0b8fc2,6,920,5,1666.70000004768,Post,image39.jpg,Cut_jazz_19.mp3,Music,1.0,1.0,1.0,1.0,,Cut_jazz_19.mp3,1.0,1.0,4.0
60576ce95933970d7f0b8fc2,7,921,1,1095.39999985695,Post,image15.jpg,Classical_17.mp3,Both,1.0,9.0,,,image15.jpg,Classical_17.mp3,5.0,5.0,-4.0
60576ce95933970d7f0b8fc2,8,922,9,1716.5,Post,image20.jpg,Cut_jazz_7.mp3,Both,9.0,6.0,,,image20.jpg,Cut_jazz_7.mp3,7.5,7.5,1.5
60576ce95933970d7f0b8fc2,9,923,4,4237.40000009537,Post,image2.jpg,Cut_jazz_10.mp3,Both,9.0,1.0,,,image2.jpg,Cut_jazz_10.mp3,5.0,5.0,-1.0
60576ce95933970d7f0b8fc2,10,924,5,2411.0,Post,image5.jpg,Classical_4.mp3,Music,9.0,4.0,4.0,9.0,,Classical_4.mp3,6.5,4.0,1.0
60576ce95933970d7f0b8fc2,11,925,1,708.5,Post,image35.jpg,Cut_jazz_1.mp3,Music,3.0,1.0,1.0,3.0,,Cut_jazz_1.mp3,2.0,1.0,0.0
60576ce95933970d7f0b8fc2,12,926,4,1408.0,Post,image4.jpg,Cut_jazz_19.mp3,Image,6.0,1.0,6.0,1.0,image4.jpg,,3.5,6.0,-2.0
60576ce95933970d7f0b8fc2,13,927,9,600.899999856949,Post,image14.jpg,Classical_18.mp3,Both,9.0,6.0,,,image14.jpg,Classical_18.mp3,7.5,7.5,1.5
60576ce95933970d7f0b8fc2,14,928,1,1039.20000004768,Post,image39.jpg,Cut_jazz_16.mp3,Both,1.0,4.0,,,image39.jpg,Cut_jazz_16.mp3,2.5,2.5,-1.5
60576ce95933970d7f0b8fc2,15,929,3,2806.90000009537,Post,image20.jpg,Cut_jazz_10.mp3,Music,9.0,1.0,1.0,9.0,,Cut_jazz_10.mp3,5.0,1.0,2.0
60576ce95933970d7f0b8fc2,16,930,4,1296.40000009537,Post,image36.jpg,Cut_jazz_19.mp3,Both,5.0,1.0,,,image36.jpg,Cut_jazz_19.mp3,3.0,3.0,1.0
60576ce95933970d7f0b8fc2,17,931,1,730.0,Post,image15.jpg,Classical_15.mp3,Image,1.0,3.0,1.0,3.0,image15.jpg,,2.0,1.0,0.0
60576ce95933970d7f0b8fc2,18,932,9,646.899999856949,Post,image52.jpg,Classical_4.mp3,Image,9.0,4.0,9.0,4.0,image52.jpg,,6.5,9.0,0.0
60576ce95933970d7f0b8fc2,19,933,9,525.399999856949,Post,image33.jpg,Classical_19.mp3,Music,1.0,9.0,9.0,1.0,,Classical_19.mp3,5.0,9.0,0.0
60576ce95933970d7f0b8fc2,20,934,9,1061.29999995232,Post,image3.jpg,Cut_jazz_10.mp3,Image,9.0,1.0,9.0,1.0,image3.jpg,,5.0,9.0,0.0
60576ce95933970d7f0b8fc2,21,935,1,4125.79999995232,Post,image34.jpg,Cut_jazz_1.mp3,Both,1.0,1.0,,,image34.jpg,Cut_jazz_1.mp3,1.0,1.0,0.0
60576ce95933970d7f0b8fc2,22,936,3,6520.70000004768,Post,image4.jpg,Cut_jazz_14.mp3,Both,6.0,9.0,,,image4.jpg,Cut_jazz_14.mp3,7.5,7.5,-4.5
60576ce95933970d7f0b8fc2,23,937,9,11142.9000000954,Post,image12.jpg,Classical_8.mp3,Image,9.0,4.0,9.0,4.0,image12.jpg,,6.5,9.0,0.0
60576ce95933970d7f0b8fc2,24,938,1,1108.29999995232,Post,image2.jpg,Cut_jazz_5.mp3,Music,9.0,1.0,1.0,9.0,,Cut_jazz_5.mp3,5.0,1.0,0.0
60576ce95933970d7f0b8fc2,25,939,4,1170.5,Post,image10.jpg,Classical_6.mp3,Image,6.0,3.0,6.0,3.0,image10.jpg,,4.5,6.0,-2.0
60576ce95933970d7f0b8fc2,26,940,1,790.5,Post,image1.jpg,Classical_7.mp3,Image,3.0,7.0,3.0,7.0,image1.jpg,,5.0,3.0,-2.0
60576ce95933970d7f0b8fc2,27,941,1,508.899999856949,Post,image33.jpg,Cut_jazz_1.mp3,Image,1.0,1.0,1.0,1.0,image33.jpg,,1.0,1.0,0.0
60576ce95933970d7f0b8fc2,28,942,9,712.200000047684,Post,image12.jpg,Classical_6.mp3,Both,9.0,3.0,,,image12.jpg,Classical_6.mp3,6.0,6.0,3.0
60576ce95933970d7f0b8fc2,29,943,5,4064.19999980927,Post,image36.jpg,Cut_jazz_16.mp3,Image,5.0,4.0,5.0,4.0,image36.jpg,,4.5,5.0,0.0
60576ce95933970d7f0b8fc2,30,944,9,874.199999809265,Post,image17.jpg,Classical_18.mp3,Image,9.0,6.0,9.0,6.0,image17.jpg,,7.5,9.0,0.0
60576ce95933970d7f0b8fc2,31,945,6,2332.70000004768,Post,image14.jpg,Classical_15.mp3,Music,9.0,3.0,3.0,9.0,,Classical_15.mp3,6.0,3.0,3.0
60576ce95933970d7f0b8fc2,32,946,1,1126.0,Post,image34.jpg,Classical_19.mp3,Image,1.0,9.0,1.0,9.0,image34.jpg,,5.0,1.0,0.0
60576ce95933970d7f0b8fc2,33,947,3,13696.2000000477,Post,image1.jpg,Classical_6.mp3,Music,3.0,3.0,3.0,3.0,,Classical_6.mp3,3.0,3.0,0.0
60576ce95933970d7f0b8fc2,34,948,5,18267.0999999046,Post,image5.jpg,Classical_2.mp3,Both,9.0,4.0,,,image5.jpg,Classical_2.mp3,6.5,6.5,-1.5
60576ce95933970d7f0b8fc2,35,949,2,726.700000047684,Post,image47.jpg,Classical_4.mp3,Both,1.0,4.0,,,image47.jpg,Classical_4.mp3,2.5,2.5,-0.5
60576ce95933970d7f0b8fc2,36,950,4,784.600000143051,Post,image15.jpg,Classical_18.mp3,Music,1.0,6.0,6.0,1.0,,Classical_18.mp3,3.5,6.0,-2.0
60576ce95933970d7f0b8fc2,37,951,9,600.899999856949,Post,image3.jpg,Cut_jazz_7.mp3,Music,9.0,6.0,6.0,9.0,,Cut_jazz_7.mp3,7.5,6.0,3.0
60576ce95933970d7f0b8fc2,38,952,9,615.900000095367,Post,image47.jpg,Classical_1.mp3,Music,1.0,9.0,9.0,1.0,,Classical_1.mp3,5.0,9.0,0.0
60576ce95933970d7f0b8fc2,39,953,9,391.599999904633,Post,image34.jpg,Cut_jazz_2.mp3,Music,1.0,7.0,7.0,1.0,,Cut_jazz_2.mp3,4.0,7.0,2.0
60576ce95933970d7f0b8fc2,40,954,9,506.900000095367,Post,image10.jpg,Classical_8.mp3,Music,6.0,4.0,4.0,6.0,,Classical_8.mp3,5.0,4.0,5.0
60576ce95933970d7f0b8fc2,41,955,9,422.599999904633,Post,image17.jpg,Classical_17.mp3,Music,9.0,9.0,9.0,9.0,,Classical_17.mp3,9.0,9.0,0.0
60576ce95933970d7f0b8fc2,42,956,3,922.299999952316,Post,image33.jpg,Cut_jazz_2.mp3,Both,1.0,7.0,,,image33.jpg,Cut_jazz_2.mp3,4.0,4.0,-1.0
60576ce95933970d7f0b8fc2,43,957,1,470.5,Post,image39.jpg,Cut_jazz_14.mp3,Image,1.0,9.0,1.0,9.0,image39.jpg,,5.0,1.0,0.0
60576ce95933970d7f0b8fc2,44,958,9,678.599999904633,Post,image20.jpg,Cut_jazz_5.mp3,Image,9.0,1.0,9.0,1.0,image20.jpg,,5.0,9.0,0.0
60576ce95933970d7f0b8fc2,45,959,2,1105.89999985695,Post,image4.jpg,Cut_jazz_16.mp3,Music,6.0,4.0,4.0,6.0,,Cut_jazz_16.mp3,5.0,4.0,-2.0
60576ce95933970d7f0b8fc2,46,960,9,657.399999856949,Post,image5.jpg,Classical_1.mp3,Image,9.0,9.0,9.0,9.0,image5.jpg,,9.0,9.0,0.0
60576ce95933970d7f0b8fc2,47,961,3,566.599999904633,Post,image35.jpg,Classical_19.mp3,Both,3.0,9.0,,,image35.jpg,Classical_19.mp3,6.0,6.0,-3.0
60576ce95933970d7f0b8fc2,48,962,9,653.700000047684,Post,image52.jpg,Classical_1.mp3,Both,9.0,9.0,,,image52.jpg,Classical_1.mp3,9.0,9.0,0.0
60576ce95933970d7f0b8fc2,49,963,7,740.600000143051,Post,image10.jpg,Classical_7.mp3,Both,6.0,7.0,,,image10.jpg,Classical_7.mp3,6.5,6.5,0.5
60576ce95933970d7f0b8fc2,50,964,8,1710.60000014305,Post,image52.jpg,Classical_2.mp3,Music,9.0,4.0,4.0,9.0,,Classical_2.mp3,6.5,4.0,4.0
60576ce95933970d7f0b8fc2,51,965,3,2462.70000004768,Post,image1.jpg,Classical_8.mp3,Both,3.0,4.0,,,image1.jpg,Classical_8.mp3,3.5,3.5,-0.5
60576ce95933970d7f0b8fc2,52,966,9,576.599999904633,Post,image2.jpg,Cut_jazz_7.mp3,Image,9.0,6.0,9.0,6.0,image2.jpg,,7.5,9.0,0.0
60576ce95933970d7f0b8fc2,53,967,1,526.400000095367,Post,image35.jpg,Cut_jazz_2.mp3,Image,3.0,7.0,3.0,7.0,image35.jpg,,5.0,3.0,-2.0
60576ce95933970d7f0b8fc2,54,968,9,1200.5,Post,image17.jpg,Classical_15.mp3,Both,9.0,3.0,,,image17.jpg,Classical_15.mp3,6.0,6.0,3.0
60576ce95933970d7f0b8fc2,55,969,3,785.700000047684,Post,image3.jpg,Cut_jazz_5.mp3,Both,9.0,1.0,,,image3.jpg,Cut_jazz_5.mp3,5.0,5.0,-2.0
60576ce95933970d7f0b8fc2,56,970,1,481.900000095367,Post,image47.jpg,Classical_2.mp3,Image,1.0,4.0,1.0,4.0,image47.jpg,,2.5,1.0,0.0
60576ce95933970d7f0b8fc2,57,971,2,908.899999856949,Post,image12.jpg,Classical_7.mp3,Music,9.0,7.0,7.0,9.0,,Classical_7.mp3,8.0,7.0,-5.0
5f5f26703e0a0500093457fc,4,972,5,673.5,Post,image4.jpg,Classical_7.mp3,Music,9.0,3.0,3.0,9.0,,Classical_7.mp3,6.0,3.0,2.0
5f5f26703e0a0500093457fc,5,973,7,559.4000000000233,Post,image3.jpg,Cut_jazz_16.mp3,Music,3.0,4.0,4.0,3.0,,Cut_jazz_16.mp3,3.5,4.0,3.0
5f5f26703e0a0500093457fc,6,974,8,1145.0999999999767,Post,image39.jpg,Classical_6.mp3,Image,7.0,2.0,7.0,2.0,image39.jpg,,4.5,7.0,1.0
5f5f26703e0a0500093457fc,7,975,5,1348.4000000000233,Post,image12.jpg,Classical_2.mp3,Music,7.0,3.0,3.0,7.0,,Classical_2.mp3,5.0,3.0,2.0
5f5f26703e0a0500093457fc,8,976,3,814.1999999999534,Post,image10.jpg,Classical_1.mp3,Image,3.0,3.0,3.0,3.0,image10.jpg,,3.0,3.0,0.0
5f5f26703e0a0500093457fc,9,977,3,783.1999999999534,Post,image34.jpg,Cut_jazz_1.mp3,Both,1.0,2.0,,,image34.jpg,Cut_jazz_1.mp3,1.5,1.5,1.5
5f5f26703e0a0500093457fc,10,978,6,936.6999999999534,Post,image5.jpg,Classical_18.mp3,Music,2.0,2.0,2.0,2.0,,Classical_18.mp3,2.0,2.0,4.0
5f5f26703e0a0500093457fc,11,979,5,26976.70000000007,Post,image12.jpg,Classical_1.mp3,Both,7.0,3.0,,,image12.jpg,Classical_1.mp3,5.0,5.0,0.0
5f5f26703e0a0500093457fc,12,980,5,789.0,Post,image47.jpg,Classical_15.mp3,Music,2.0,2.0,2.0,2.0,,Classical_15.mp3,2.0,2.0,3.0
5f5f26703e0a0500093457fc,13,981,3,762.6999999999534,Post,image10.jpg,Classical_2.mp3,Both,3.0,3.0,,,image10.jpg,Classical_2.mp3,3.0,3.0,0.0
5f5f26703e0a0500093457fc,14,982,6,1128.5999999999767,Post,image2.jpg,Cut_jazz_19.mp3,Both,3.0,5.0,,,image2.jpg,Cut_jazz_19.mp3,4.0,4.0,2.0
5f5f26703e0a0500093457fc,15,983,3,2755.600000000093,Post,image5.jpg,Classical_17.mp3,Both,2.0,2.0,,,image5.jpg,Classical_17.mp3,2.0,2.0,1.0
5f5f26703e0a0500093457fc,16,984,4,1111.3999999999069,Post,image2.jpg,Cut_jazz_14.mp3,Music,3.0,3.0,3.0,3.0,,Cut_jazz_14.mp3,3.0,3.0,1.0
5f5f26703e0a0500093457fc,17,985,3,1260.6000000000931,Post,image15.jpg,Cut_jazz_5.mp3,Image,5.0,3.0,5.0,3.0,image15.jpg,,4.0,5.0,-2.0
5f5f26703e0a0500093457fc,18,986,5,726.4000000001397,Post,image34.jpg,Cut_jazz_2.mp3,Music,1.0,4.0,4.0,1.0,,Cut_jazz_2.mp3,2.5,4.0,1.0
5f5f26703e0a0500093457fc,19,987,8,1135.2000000001865,Post,image1.jpg,Classical_1.mp3,Music,2.0,3.0,3.0,2.0,,Classical_1.mp3,2.5,3.0,5.0
5f5f26703e0a0500093457fc,20,988,4,769.6999999999534,Post,image4.jpg,Classical_6.mp3,Both,9.0,2.0,,,image4.jpg,Classical_6.mp3,5.5,5.5,-1.5
5f5f26703e0a0500093457fc,21,989,5,1159.0,Post,image33.jpg,Classical_19.mp3,Music,2.0,2.0,2.0,2.0,,Classical_19.mp3,2.0,2.0,3.0
5f5f26703e0a0500093457fc,22,990,2,1357.3000000000466,Post,image52.jpg,Classical_17.mp3,Music,3.0,2.0,2.0,3.0,,Classical_17.mp3,2.5,2.0,0.0
5f5f26703e0a0500093457fc,23,991,3,794.8000000000466,Post,image1.jpg,Classical_4.mp3,Both,2.0,2.0,,,image1.jpg,Classical_4.mp3,2.0,2.0,1.0
5f5f26703e0a0500093457fc,24,992,5,947.0,Post,image39.jpg,Classical_8.mp3,Music,7.0,4.0,4.0,7.0,,Classical_8.mp3,5.5,4.0,1.0
5f5f26703e0a0500093457fc,25,993,6,881.6000000000931,Post,image35.jpg,Cut_jazz_2.mp3,Image,2.0,4.0,2.0,4.0,image35.jpg,,3.0,2.0,4.0
5f5f26703e0a0500093457fc,26,994,2,814.5,Post,image34.jpg,Classical_19.mp3,Image,1.0,2.0,1.0,2.0,image34.jpg,,1.5,1.0,1.0
5f5f26703e0a0500093457fc,27,995,3,1311.3999999999069,Post,image1.jpg,Classical_2.mp3,Image,2.0,3.0,2.0,3.0,image1.jpg,,2.5,2.0,1.0
5f5f26703e0a0500093457fc,28,996,4,3215.0,Post,image14.jpg,Cut_jazz_5.mp3,Music,3.0,3.0,3.0,3.0,,Cut_jazz_5.mp3,3.0,3.0,1.0
5f5f26703e0a0500093457fc,29,997,4,3355.100000000093,Post,image10.jpg,Classical_4.mp3,Music,3.0,2.0,2.0,3.0,,Classical_4.mp3,2.5,2.0,2.0
5f5f26703e0a0500093457fc,30,998,2,996.6000000000932,Post,image47.jpg,Classical_18.mp3,Both,2.0,2.0,,,image47.jpg,Classical_18.mp3,2.0,2.0,0.0
5f5f26703e0a0500093457fc,31,999,4,913.5,Post,image3.jpg,Cut_jazz_19.mp3,Image,3.0,5.0,3.0,5.0,image3.jpg,,4.0,3.0,1.0
5f5f26703e0a0500093457fc,32,1000,1,891.3999999999069,Post,image17.jpg,Cut_jazz_7.mp3,Music,3.0,2.0,2.0,3.0,,Cut_jazz_7.mp3,2.5,2.0,-1.0
5f5f26703e0a0500093457fc,33,1001,8,1025.1999999999534,Post,image39.jpg,Classical_7.mp3,Both,7.0,3.0,,,image39.jpg,Classical_7.mp3,5.0,5.0,3.0
5f5f26703e0a0500093457fc,34,1002,4,1125.5,Post,image35.jpg,Classical_19.mp3,Both,2.0,2.0,,,image35.jpg,Classical_19.mp3,2.0,2.0,2.0
5f5f26703e0a0500093457fc,35,1003,6,1130.8999999999069,Post,image36.jpg,Classical_8.mp3,Both,3.0,4.0,,,image36.jpg,Classical_8.mp3,3.5,3.5,2.5
5f5f26703e0a0500093457fc,36,1004,3,1181.0,Post,image5.jpg,Classical_15.mp3,Image,2.0,2.0,2.0,2.0,image5.jpg,,2.0,2.0,1.0
5f5f26703e0a0500093457fc,37,1005,5,910.8000000000466,Post,image3.jpg,Cut_jazz_14.mp3,Both,3.0,3.0,,,image3.jpg,Cut_jazz_14.mp3,3.0,3.0,2.0
5f5f26703e0a0500093457fc,38,1006,3,839.5999999998603,Post,image17.jpg,Cut_jazz_5.mp3,Both,3.0,3.0,,,image17.jpg,Cut_jazz_5.mp3,3.0,3.0,0.0
5f5f26703e0a0500093457fc,39,1007,3,917.1000000000932,Post,image47.jpg,Classical_17.mp3,Image,2.0,2.0,2.0,2.0,image47.jpg,,2.0,2.0,1.0
5f5f26703e0a0500093457fc,40,1008,5,2289.3000000000466,Post,image20.jpg,Cut_jazz_16.mp3,Both,3.0,4.0,,,image20.jpg,Cut_jazz_16.mp3,3.5,3.5,1.5
5f5f26703e0a0500093457fc,41,1009,2,897.3999999999069,Post,image4.jpg,Classical_8.mp3,Image,9.0,4.0,9.0,4.0,image4.jpg,,6.5,9.0,-7.0
5f5f26703e0a0500093457fc,42,1010,3,839.8999999999069,Post,image20.jpg,Cut_jazz_14.mp3,Image,3.0,3.0,3.0,3.0,image20.jpg,,3.0,3.0,0.0
5f5f26703e0a0500093457fc,43,1011,3,1214.3000000000466,Post,image17.jpg,Cut_jazz_10.mp3,Image,3.0,2.0,3.0,2.0,image17.jpg,,2.5,3.0,0.0
5f5f26703e0a0500093457fc,44,1012,5,743.1000000000931,Post,image52.jpg,Classical_18.mp3,Image,3.0,2.0,3.0,2.0,image52.jpg,,2.5,3.0,2.0
5f5f26703e0a0500093457fc,45,1013,4,943.5,Post,image14.jpg,Cut_jazz_10.mp3,Both,3.0,2.0,,,image14.jpg,Cut_jazz_10.mp3,2.5,2.5,1.5
5f5f26703e0a0500093457fc,46,1014,2,927.1999999999534,Post,image33.jpg,Cut_jazz_1.mp3,Image,2.0,2.0,2.0,2.0,image33.jpg,,2.0,2.0,0.0
5f5f26703e0a0500093457fc,47,1015,5,1193.2999999998135,Post,image15.jpg,Cut_jazz_10.mp3,Music,5.0,2.0,2.0,5.0,,Cut_jazz_10.mp3,3.5,2.0,3.0
5f5f26703e0a0500093457fc,48,1016,1,1341.0999999998603,Post,image36.jpg,Classical_7.mp3,Image,3.0,3.0,3.0,3.0,image36.jpg,,3.0,3.0,-2.0
5f5f26703e0a0500093457fc,49,1017,3,893.1999999999534,Post,image33.jpg,Cut_jazz_2.mp3,Both,2.0,4.0,,,image33.jpg,Cut_jazz_2.mp3,3.0,3.0,0.0
5f5f26703e0a0500093457fc,50,1018,3,1504.5999999998603,Post,image52.jpg,Classical_15.mp3,Both,3.0,2.0,,,image52.jpg,Classical_15.mp3,2.5,2.5,0.5
5f5f26703e0a0500093457fc,51,1019,3,1125.1000000000931,Post,image20.jpg,Cut_jazz_19.mp3,Music,3.0,5.0,5.0,3.0,,Cut_jazz_19.mp3,4.0,5.0,-2.0
5f5f26703e0a0500093457fc,52,1020,4,723.8000000000466,Post,image2.jpg,Cut_jazz_16.mp3,Image,3.0,4.0,3.0,4.0,image2.jpg,,3.5,3.0,1.0
5f5f26703e0a0500093457fc,53,1021,2,731.1999999999534,Post,image35.jpg,Cut_jazz_1.mp3,Music,2.0,2.0,2.0,2.0,,Cut_jazz_1.mp3,2.0,2.0,0.0
5f5f26703e0a0500093457fc,54,1022,6,998.6999999999534,Post,image14.jpg,Cut_jazz_7.mp3,Image,3.0,2.0,3.0,2.0,image14.jpg,,2.5,3.0,3.0
5f5f26703e0a0500093457fc,55,1023,3,739.6999999999534,Post,image12.jpg,Classical_4.mp3,Image,7.0,2.0,7.0,2.0,image12.jpg,,4.5,7.0,-4.0
5f5f26703e0a0500093457fc,56,1024,4,4348.799999999814,Post,image36.jpg,Classical_6.mp3,Music,3.0,2.0,2.0,3.0,,Classical_6.mp3,2.5,2.0,2.0
5f5f26703e0a0500093457fc,57,1025,6,1743.6999999999534,Post,image15.jpg,Cut_jazz_7.mp3,Both,5.0,2.0,,,image15.jpg,Cut_jazz_7.mp3,3.5,3.5,2.5
5f5f26703e0a0500093457fc,4,1026,5,1246.0,Pre,image3.jpg,Cut_jazz_7.mp3,Music,3.0,2.0,2.0,3.0,,Cut_jazz_7.mp3,2.5,2.0,3.0
5f5f26703e0a0500093457fc,5,1027,2,2765.5,Pre,image33.jpg,Cut_jazz_1.mp3,Image,2.0,2.0,2.0,2.0,image33.jpg,,2.0,2.0,0.0
5f5f26703e0a0500093457fc,6,1028,3,1264.0,Pre,image52.jpg,Cut_jazz_14.mp3,Both,3.0,3.0,,,image52.jpg,Cut_jazz_14.mp3,3.0,3.0,0.0
5f5f26703e0a0500093457fc,7,1029,6,1112.7000000001865,Pre,image14.jpg,Classical_7.mp3,Image,3.0,3.0,3.0,3.0,image14.jpg,,3.0,3.0,3.0
5f5f26703e0a0500093457fc,8,1030,6,1735.6999999999534,Pre,image1.jpg,Classical_15.mp3,Music,2.0,2.0,2.0,2.0,,Classical_15.mp3,2.0,2.0,4.0
5f5f26703e0a0500093457fc,9,1031,4,820.5,Pre,image52.jpg,Cut_jazz_19.mp3,Image,3.0,5.0,3.0,5.0,image52.jpg,,4.0,3.0,1.0
5f5f26703e0a0500093457fc,10,1032,2,6074.100000000093,Pre,image12.jpg,Classical_18.mp3,Image,7.0,2.0,7.0,2.0,image12.jpg,,4.5,7.0,-5.0
5f5f26703e0a0500093457fc,11,1033,2,2040.90000000014,Pre,image3.jpg,Cut_jazz_5.mp3,Both,3.0,3.0,,,image3.jpg,Cut_jazz_5.mp3,3.0,3.0,-1.0
5f5f26703e0a0500093457fc,12,1034,3,1148.3999999999069,Pre,image4.jpg,Classical_2.mp3,Music,9.0,3.0,3.0,9.0,,Classical_2.mp3,6.0,3.0,0.0
5f5f26703e0a0500093457fc,13,1035,2,987.4000000001396,Pre,image47.jpg,Cut_jazz_19.mp3,Both,2.0,5.0,,,image47.jpg,Cut_jazz_19.mp3,3.5,3.5,-1.5
5f5f26703e0a0500093457fc,14,1036,2,1520.6000000000931,Pre,image52.jpg,Cut_jazz_16.mp3,Music,3.0,4.0,4.0,3.0,,Cut_jazz_16.mp3,3.5,4.0,-2.0
5f5f26703e0a0500093457fc,15,1037,3,937.3999999999068,Pre,image10.jpg,Classical_17.mp3,Both,3.0,2.0,,,image10.jpg,Classical_17.mp3,2.5,2.5,0.5
5f5f26703e0a0500093457fc,16,1038,4,900.9000000001396,Pre,image34.jpg,Classical_19.mp3,Image,1.0,2.0,1.0,2.0,image34.jpg,,1.5,1.0,3.0
5f5f26703e0a0500093457fc,17,1039,5,961.6000000000932,Pre,image5.jpg,Cut_jazz_16.mp3,Both,2.0,4.0,,,image5.jpg,Cut_jazz_16.mp3,3.0,3.0,2.0
5f5f26703e0a0500093457fc,18,1040,3,1662.8000000000466,Pre,image39.jpg,Classical_4.mp3,Music,7.0,2.0,2.0,7.0,,Classical_4.mp3,4.5,2.0,1.0
5f5f26703e0a0500093457fc,19,1041,2,1128.1999999999534,Pre,image20.jpg,Cut_jazz_5.mp3,Image,3.0,3.0,3.0,3.0,image20.jpg,,3.0,3.0,-1.0
5f5f26703e0a0500093457fc,20,1042,4,1146.9000000001397,Pre,image1.jpg,Classical_17.mp3,Image,2.0,2.0,2.0,2.0,image1.jpg,,2.0,2.0,2.0
5f5f26703e0a0500093457fc,21,1043,4,2040.3000000000463,Pre,image2.jpg,Cut_jazz_5.mp3,Music,3.0,3.0,3.0,3.0,,Cut_jazz_5.mp3,3.0,3.0,1.0
5f5f26703e0a0500093457fc,22,1044,2,742.3999999999069,Pre,image17.jpg,Classical_6.mp3,Both,3.0,2.0,,,image17.jpg,Classical_6.mp3,2.5,2.5,-0.5
5f5f26703e0a0500093457fc,23,1045,2,1545.3999999999069,Pre,image36.jpg,Classical_4.mp3,Both,3.0,2.0,,,image36.jpg,Classical_4.mp3,2.5,2.5,-0.5
5f5f26703e0a0500093457fc,24,1046,6,943.8000000000466,Pre,image17.jpg,Classical_7.mp3,Music,3.0,3.0,3.0,3.0,,Classical_7.mp3,3.0,3.0,3.0
5f5f26703e0a0500093457fc,25,1047,2,1594.8000000000466,Pre,image4.jpg,Classical_4.mp3,Image,9.0,2.0,9.0,2.0,image4.jpg,,5.5,9.0,-7.0
5f5f26703e0a0500093457fc,26,1048,2,1138.9000000001397,Pre,image35.jpg,Cut_jazz_2.mp3,Image,2.0,4.0,2.0,4.0,image35.jpg,,3.0,2.0,0.0
5f5f26703e0a0500093457fc,27,1049,3,816.5,Pre,image2.jpg,Cut_jazz_10.mp3,Both,3.0,2.0,,,image2.jpg,Cut_jazz_10.mp3,2.5,2.5,0.5
5f5f26703e0a0500093457fc,28,1050,5,1554.2999999998135,Pre,image17.jpg,Classical_8.mp3,Image,3.0,4.0,3.0,4.0,image17.jpg,,3.5,3.0,2.0
5f5f26703e0a0500093457fc,29,1051,4,1706.6999999999534,Pre,image20.jpg,Cut_jazz_10.mp3,Music,3.0,2.0,2.0,3.0,,Cut_jazz_10.mp3,2.5,2.0,2.0
5f5f26703e0a0500093457fc,30,1052,2,1124.1000000000931,Pre,image34.jpg,Cut_jazz_1.mp3,Both,1.0,2.0,,,image34.jpg,Cut_jazz_1.mp3,1.5,1.5,0.5
5f5f26703e0a0500093457fc,31,1053,7,1297.1999999999534,Pre,image15.jpg,Classical_6.mp3,Image,5.0,2.0,5.0,2.0,image15.jpg,,3.5,5.0,2.0
